model,model_type,seed,epochs,batch_size,lr,weight_decay,dropout,cross_layers,cross_rank,embed_dim,hidden_dims,cutoff_kind,best_epoch,best_margin,best_val_score,train_loss_last,train_acc,train_mcc,train_recall_down,train_recall_sideways,train_recall_up,train_recall_min,train_recall_gap,train_pred_up_share,train_true_up_share,train_pred_down_share,train_true_down_share,train_pred_sideways_share,train_true_sideways_share,train_true_balance_gap_ud,train_pred_balance_gap_ud,train_pred_target_gap,train_support_true_0,train_support_pred_0,train_share_true_0,train_share_pred_0,train_cm_00,train_cm_01,train_support_true_1,train_support_pred_1,train_share_true_1,train_share_pred_1,train_cm_10,train_cm_11,val_acc,val_mcc,val_recall_down,val_recall_sideways,val_recall_up,val_recall_min,val_recall_gap,val_pred_up_share,val_true_up_share,val_pred_down_share,val_true_down_share,val_pred_sideways_share,val_true_sideways_share,val_true_balance_gap_ud,val_pred_balance_gap_ud,val_pred_target_gap,val_support_true_0,val_support_pred_0,val_share_true_0,val_share_pred_0,val_cm_00,val_cm_01,val_support_true_1,val_support_pred_1,val_share_true_1,val_share_pred_1,val_cm_10,val_cm_11,test_acc,test_mcc,test_recall_down,test_recall_sideways,test_recall_up,test_recall_min,test_recall_gap,test_pred_up_share,test_true_up_share,test_pred_down_share,test_true_down_share,test_pred_sideways_share,test_true_sideways_share,test_true_balance_gap_ud,test_pred_balance_gap_ud,test_pred_target_gap,test_support_true_0,test_support_pred_0,test_share_true_0,test_share_pred_0,test_cm_00,test_cm_01,test_support_true_1,test_support_pred_1,test_share_true_1,test_share_pred_1,test_cm_10,test_cm_11
deepfm_high_dropout,deepfm,44,6,512,0.001,0.0001,0.3,3,64,32,384x192x96,threshold,4,0.53,0.3748620946452925,0.35578274726867676,0.8542260208926875,0.7034722149107905,0.8829516539440203,,0.8176914778856527,0.8176914778856527,0.06526017605836765,0.4254510921177588,0.44017094017094016,0.5745489078822412,0.5598290598290598,0.0,0.0,0.11965811965811968,0.14909781576448244,0.014719848053181384,1179.0,1210.0,0.5598290598290598,0.5745489078822412,1041.0,138.0,927.0,896.0,0.44017094017094016,0.4254510921177588,169.0,758.0,0.38802660753880264,-0.2237749962559825,0.39094650205761317,,0.38461538461538464,0.38461538461538464,0.006331117442228529,0.5055432372505543,0.4611973392461197,0.49445676274944567,0.5388026607538803,0.0,0.0,0.07760532150776056,0.011086474501108612,0.04434589800443456,243.0,223.0,0.5388026607538803,0.49445676274944567,95.0,148.0,208.0,228.0,0.4611973392461197,0.5055432372505543,128.0,80.0,0.5995575221238938,-0.11171322755709007,0.6117381489841986,,0.0,0.0,0.6117381489841986,0.3805309734513274,0.01991150442477876,0.6194690265486725,0.9800884955752213,0.0,0.0,0.9601769911504425,0.23893805309734512,0.3606194690265487,443.0,280.0,0.9800884955752213,0.6194690265486725,271.0,172.0,9.0,172.0,0.01991150442477876,0.3805309734513274,9.0,0.0
deepfm_dropout_low,deepfm,45,6,512,0.001,0.0001,0.08,3,64,32,384x192x96,threshold,3,0.64,0.5311465709839693,0.22603418231010436,0.8133903133903134,0.6292442805362353,0.7879558948261238,,0.8457389428263214,0.7879558948261238,0.05778304800019762,0.49097815764482433,0.44017094017094016,0.5090218423551757,0.5598290598290598,0.0,0.0,0.11965811965811968,0.018043684710351338,0.05080721747388417,1179.0,1072.0,0.5598290598290598,0.5090218423551757,929.0,250.0,927.0,1034.0,0.44017094017094016,0.49097815764482433,143.0,784.0,0.541019955654102,0.0814301114725578,0.5432098765432098,,0.5384615384615384,0.5384615384615384,0.0047483380816714105,0.49445676274944567,0.4611973392461197,0.5055432372505543,0.5388026607538803,0.0,0.0,0.07760532150776056,0.011086474501108612,0.03325942350332595,243.0,228.0,0.5388026607538803,0.5055432372505543,132.0,111.0,208.0,223.0,0.4611973392461197,0.49445676274944567,96.0,112.0,0.6194690265486725,-0.1070444789250651,0.6320541760722348,,0.0,0.0,0.6320541760722348,0.3606194690265487,0.01991150442477876,0.6393805309734514,0.9800884955752213,0.0,0.0,0.9601769911504425,0.2787610619469027,0.34070796460176994,443.0,289.0,0.9800884955752213,0.6393805309734514,280.0,163.0,9.0,163.0,0.01991150442477876,0.3606194690265487,9.0,0.0
deepfm_dropout_high,deepfm,44,6,512,0.001,0.0001,0.4,3,64,32,384x192x96,threshold,1,0.87,0.4844478609316008,0.5750823855400086,0.6381766381766382,0.27904447737725885,0.6208651399491094,,0.6601941747572816,0.6208651399491094,0.03932903480817218,0.5028490028490028,0.44017094017094016,0.49715099715099714,0.5598290598290598,0.0,0.0,0.11965811965811968,0.005698005698005659,0.06267806267806264,1179.0,1047.0,0.5598290598290598,0.49715099715099714,732.0,447.0,927.0,1059.0,0.44017094017094016,0.5028490028490028,315.0,612.0,0.516629711751663,0.034920335472366545,0.5061728395061729,,0.5288461538461539,0.5061728395061729,0.022673314339980988,0.5099778270509978,0.4611973392461197,0.49002217294900224,0.5388026607538803,0.0,0.0,0.07760532150776056,0.019955654101995568,0.04878048780487809,243.0,221.0,0.5388026607538803,0.49002217294900224,123.0,120.0,208.0,230.0,0.4611973392461197,0.5099778270509978,98.0,110.0,0.6504424778761062,-0.09995193624009079,0.6636568848758465,,0.0,0.0,0.6636568848758465,0.32964601769911506,0.01991150442477876,0.6703539823008849,0.9800884955752213,0.0,0.0,0.9601769911504425,0.3407079646017699,0.3097345132743363,443.0,303.0,0.9800884955752213,0.6703539823008849,294.0,149.0,9.0,149.0,0.01991150442477876,0.32964601769911506,9.0,0.0
dcn_wider_mlp,dcn,43,6,512,0.001,0.0001,0.15,3,64,32,512x256x128,threshold,2,0.53,0.39335393315406864,0.08047418892383576,0.9605887939221273,0.9228084637115896,0.9346904156064462,,0.9935275080906149,0.9346904156064462,0.058837092484168685,0.47388414055080724,0.44017094017094016,0.5261158594491928,0.5598290598290598,0.0,0.0,0.11965811965811968,0.05223171889838557,0.03371320037986708,1179.0,1108.0,0.5598290598290598,0.5261158594491928,1102.0,77.0,927.0,998.0,0.44017094017094016,0.47388414055080724,6.0,921.0,0.3991130820399113,-0.20120026996488422,0.3991769547325103,,0.39903846153846156,0.39903846153846156,0.00013849319404873883,0.5077605321507761,0.4611973392461197,0.49223946784922396,0.5388026607538803,0.0,0.0,0.07760532150776056,0.015521064301552145,0.04656319290465638,243.0,222.0,0.5388026607538803,0.49223946784922396,97.0,146.0,208.0,229.0,0.4611973392461197,0.5077605321507761,125.0,83.0,0.6836283185840708,-0.09252481614753263,0.6975169300225733,,0.0,0.0,0.6975169300225733,0.29646017699115046,0.01991150442477876,0.7035398230088495,0.9800884955752213,0.0,0.0,0.9601769911504425,0.4070796460176991,0.2765486725663717,443.0,318.0,0.9800884955752213,0.7035398230088495,309.0,134.0,9.0,134.0,0.01991150442477876,0.29646017699115046,9.0,0.0
deepfm_embed128,deepfm,44,6,512,0.001,0.0001,0.15,3,64,128,384x192x96,threshold,4,0.26,0.507299061597842,0.7537078380584716,0.8271604938271605,0.6611667804484584,0.9567430025445293,,0.6623516720604099,0.6623516720604099,0.29439133048411936,0.3157644824311491,0.44017094017094016,0.6842355175688509,0.5598290598290598,0.0,0.0,0.11965811965811968,0.36847103513770185,0.12440645773979109,1179.0,1441.0,0.5598290598290598,0.6842355175688509,1128.0,51.0,927.0,665.0,0.44017094017094016,0.3157644824311491,313.0,614.0,0.516629711751663,0.032842975459256345,0.5185185185185185,,0.5144230769230769,0.5144230769230769,0.004095441595441618,0.49667405764966743,0.4611973392461197,0.5033259423503326,0.5388026607538803,0.0,0.0,0.07760532150776056,0.006651884700665134,0.03547671840354771,243.0,227.0,0.5388026607538803,0.5033259423503326,126.0,117.0,208.0,224.0,0.4611973392461197,0.49667405764966743,101.0,107.0,0.7190265486725663,-0.08472023696886515,0.7336343115124153,,0.0,0.0,0.7336343115124153,0.2610619469026549,0.01991150442477876,0.7389380530973452,0.9800884955752213,0.0,0.0,0.9601769911504425,0.4778761061946903,0.24115044247787612,443.0,334.0,0.9800884955752213,0.7389380530973452,325.0,118.0,9.0,118.0,0.01991150442477876,0.2610619469026549,9.0,0.0
deepfm_dropout_high,deepfm,42,6,512,0.001,0.0001,0.4,3,64,32,384x192x96,threshold,2,0.29,0.37553285618326265,0.5081801891326905,0.7269705603038936,0.4555555756435053,0.7090754877014419,,0.749730312837109,0.7090754877014419,0.040654825135667094,0.4928774928774929,0.44017094017094016,0.5071225071225072,0.5598290598290598,0.0,0.0,0.11965811965811968,0.014245014245014287,0.05270655270655272,1179.0,1068.0,0.5598290598290598,0.5071225071225072,836.0,343.0,927.0,1038.0,0.44017094017094016,0.4928774928774929,232.0,695.0,0.3835920177383592,-0.23201307635877433,0.38271604938271603,,0.38461538461538464,0.38271604938271603,0.0018993352326686086,0.5099778270509978,0.4611973392461197,0.49002217294900224,0.5388026607538803,0.0,0.0,0.07760532150776056,0.019955654101995568,0.04878048780487809,243.0,221.0,0.5388026607538803,0.49002217294900224,93.0,150.0,208.0,230.0,0.4611973392461197,0.5099778270509978,128.0,80.0,0.7389380530973452,-0.0803499443958715,0.7539503386004515,,0.0,0.0,0.7539503386004515,0.2411504424778761,0.01991150442477876,0.7588495575221239,0.9800884955752213,0.0,0.0,0.9601769911504425,0.5176991150442478,0.22123893805309733,443.0,343.0,0.9800884955752213,0.7588495575221239,334.0,109.0,9.0,109.0,0.01991150442477876,0.2411504424778761,9.0,0.0
dcn_cross_heavy,dcn,45,6,512,0.001,0.0001,0.15,6,128,32,384x192x96,threshold,4,0.79,0.49945531245327984,0.09870060831308365,0.99002849002849,0.9799197510238283,1.0,,0.9773462783171522,0.9773462783171522,0.02265372168284785,0.4301994301994302,0.44017094017094016,0.5698005698005698,0.5598290598290598,0.0,0.0,0.11965811965811968,0.13960113960113962,0.009971509971509973,1179.0,1200.0,0.5598290598290598,0.5698005698005698,1179.0,0.0,927.0,906.0,0.44017094017094016,0.4301994301994302,21.0,906.0,0.5232815964523282,0.045159688076975714,0.5308641975308642,,0.5144230769230769,0.5144230769230769,0.016441120607787352,0.49002217294900224,0.4611973392461197,0.5099778270509978,0.5388026607538803,0.0,0.0,0.07760532150776056,0.019955654101995568,0.028824833702882524,243.0,230.0,0.5388026607538803,0.5099778270509978,129.0,114.0,208.0,221.0,0.4611973392461197,0.49002217294900224,101.0,107.0,0.7433628318584071,-0.07937828890221232,0.7584650112866818,,0.0,0.0,0.7584650112866818,0.23672566371681417,0.01991150442477876,0.7632743362831859,0.9800884955752213,0.0,0.0,0.9601769911504425,0.5265486725663717,0.2168141592920354,443.0,345.0,0.9800884955752213,0.7632743362831859,336.0,107.0,9.0,107.0,0.01991150442477876,0.23672566371681417,9.0,0.0
dcn_xwide,dcn,44,6,512,0.001,0.0001,0.15,3,64,32,640x320x160,threshold,1,0.49,0.4463413704131861,0.08625012338161468,0.9116809116809117,0.8228849613448053,0.899067005937235,,0.9277238403451996,0.899067005937235,0.028656834407964626,0.4648622981956315,0.44017094017094016,0.5351377018043685,0.5598290598290598,0.0,0.0,0.11965811965811968,0.07027540360873696,0.024691358024691357,1179.0,1127.0,0.5598290598290598,0.5351377018043685,1060.0,119.0,927.0,979.0,0.44017094017094016,0.4648622981956315,67.0,860.0,0.4523281596452328,-0.0951164130117322,0.45267489711934156,,0.4519230769230769,0.4519230769230769,0.0007518201962646298,0.5033259423503326,0.4611973392461197,0.49667405764966743,0.5388026607538803,0.0,0.0,0.07760532150776056,0.006651884700665134,0.04212860310421285,243.0,224.0,0.5388026607538803,0.49667405764966743,110.0,133.0,208.0,227.0,0.4611973392461197,0.5033259423503326,114.0,94.0,0.7522123893805309,-0.0774328582451317,0.7674943566591422,,0.0,0.0,0.7674943566591422,0.22787610619469026,0.01991150442477876,0.7721238938053098,0.9800884955752213,0.0,0.0,0.9601769911504425,0.5442477876106195,0.2079646017699115,443.0,349.0,0.9800884955752213,0.7721238938053098,340.0,103.0,9.0,103.0,0.01991150442477876,0.22787610619469026,9.0,0.0
dcn_xwide,dcn,42,6,512,0.001,0.0001,0.15,3,64,32,640x320x160,threshold,2,0.65,0.4154693177694533,0.0781416803598404,0.9653371320037987,0.9301233698149725,0.9872773536895675,,0.9374325782092773,0.9374325782092773,0.049844775480290204,0.41975308641975306,0.44017094017094016,0.5802469135802469,0.5598290598290598,0.0,0.0,0.11965811965811968,0.16049382716049387,0.0204178537511871,1179.0,1222.0,0.5598290598290598,0.5802469135802469,1164.0,15.0,927.0,884.0,0.44017094017094016,0.41975308641975306,58.0,869.0,0.42572062084257206,-0.14781778829756617,0.42386831275720166,,0.42788461538461536,0.42386831275720166,0.004016302627413704,0.5077605321507761,0.4611973392461197,0.49223946784922396,0.5388026607538803,0.0,0.0,0.07760532150776056,0.015521064301552145,0.04656319290465638,243.0,222.0,0.5388026607538803,0.49223946784922396,103.0,140.0,208.0,229.0,0.4611973392461197,0.5077605321507761,119.0,89.0,0.754424778761062,-0.07694589496113828,0.7697516930022573,,0.0,0.0,0.7697516930022573,0.22566371681415928,0.01991150442477876,0.7743362831858407,0.9800884955752213,0.0,0.0,0.9601769911504425,0.5486725663716814,0.20575221238938052,443.0,350.0,0.9800884955752213,0.7743362831858407,341.0,102.0,9.0,102.0,0.01991150442477876,0.22566371681415928,9.0,0.0
deepfm_dropout_low,deepfm,42,6,512,0.001,0.0001,0.08,3,64,32,384x192x96,threshold,4,0.89,0.4190978982374647,0.3445579707622528,0.7801519468186134,0.5887940552604369,0.9847328244274809,,0.5199568500539374,0.5199568500539374,0.46477597437354345,0.23741690408357075,0.44017094017094016,0.7625830959164293,0.5598290598290598,0.0,0.0,0.11965811965811968,0.5251661918328585,0.20275403608736942,1179.0,1606.0,0.5598290598290598,0.7625830959164293,1161.0,18.0,927.0,500.0,0.44017094017094016,0.23741690408357075,445.0,482.0,0.4434589800443459,-0.11155875773258642,0.43621399176954734,,0.4519230769230769,0.43621399176954734,0.01570908515352959,0.5121951219512195,0.4611973392461197,0.4878048780487805,0.5388026607538803,0.0,0.0,0.07760532150776056,0.024390243902439046,0.0509977827050998,243.0,220.0,0.5388026607538803,0.4878048780487805,106.0,137.0,208.0,231.0,0.4611973392461197,0.5121951219512195,114.0,94.0,0.7588495575221239,-0.0759710379325945,0.7742663656884876,,0.0,0.0,0.7742663656884876,0.22123893805309736,0.01991150442477876,0.7787610619469026,0.9800884955752213,0.0,0.0,0.9601769911504425,0.5575221238938053,0.2013274336283186,443.0,352.0,0.9800884955752213,0.7787610619469026,343.0,100.0,9.0,100.0,0.01991150442477876,0.22123893805309736,9.0,0.0
deepfm_dropout_high,deepfm,43,6,512,0.001,0.0001,0.4,3,64,32,384x192x96,threshold,1,0.51,0.4771897401504448,0.5977238416671753,0.647673314339981,0.2746013861571142,0.7582697201017812,,0.5070118662351673,0.5070118662351673,0.2512578538666139,0.3584995251661918,0.44017094017094016,0.6415004748338081,0.5598290598290598,0.0,0.0,0.11965811965811968,0.2830009496676163,0.08167141500474834,1179.0,1351.0,0.5598290598290598,0.6415004748338081,894.0,285.0,927.0,755.0,0.44017094017094016,0.3584995251661918,457.0,470.0,0.4878048780487805,-0.02394677009461694,0.48559670781893005,,0.49038461538461536,0.48559670781893005,0.004787907565685312,0.5033259423503326,0.4611973392461197,0.49667405764966743,0.5388026607538803,0.0,0.0,0.07760532150776056,0.006651884700665134,0.04212860310421285,243.0,224.0,0.5388026607538803,0.49667405764966743,118.0,125.0,208.0,227.0,0.4611973392461197,0.5033259423503326,106.0,102.0,0.7699115044247787,-0.07352704057485168,0.7855530474040632,,0.0,0.0,0.7855530474040632,0.21017699115044247,0.01991150442477876,0.7898230088495575,0.9800884955752213,0.0,0.0,0.9601769911504425,0.579646017699115,0.1902654867256637,443.0,357.0,0.9800884955752213,0.7898230088495575,348.0,95.0,9.0,95.0,0.01991150442477876,0.21017699115044247,9.0,0.0
dcn_cross_heavy,dcn,42,6,512,0.001,0.0001,0.15,6,128,32,384x192x96,threshold,4,0.44,0.43575653343946025,0.1073788583278656,0.9947768281101614,0.9894194849699227,0.993214588634436,,0.9967637540453075,0.993214588634436,0.0035491654108714688,0.44254510921177587,0.44017094017094016,0.5574548907882241,0.5598290598290598,0.0,0.0,0.11965811965811968,0.11490978157644821,0.0023741690408357052,1179.0,1174.0,0.5598290598290598,0.5574548907882241,1171.0,8.0,927.0,932.0,0.44017094017094016,0.44254510921177587,3.0,924.0,0.4434589800443459,-0.11290882374101101,0.4444444444444444,,0.4423076923076923,0.4423076923076923,0.002136752136752129,0.5033259423503326,0.4611973392461197,0.49667405764966743,0.5388026607538803,0.0,0.0,0.07760532150776056,0.006651884700665134,0.04212860310421285,243.0,224.0,0.5388026607538803,0.49667405764966743,108.0,135.0,208.0,227.0,0.4611973392461197,0.5033259423503326,116.0,92.0,0.7831858407079646,-0.07057665685379971,0.7990970654627539,,0.0,0.0,0.7990970654627539,0.19690265486725664,0.01991150442477876,0.8030973451327433,0.9800884955752213,0.0,0.0,0.9601769911504425,0.6061946902654867,0.17699115044247787,443.0,363.0,0.9800884955752213,0.8030973451327433,354.0,89.0,9.0,89.0,0.01991150442477876,0.19690265486725664,9.0,0.0
dcn_deep_cross,dcn,42,6,512,0.001,0.0001,0.15,5,64,32,384x192x96,threshold,4,0.89,0.41183881761117525,0.08277365863323212,0.9919278252611586,0.9836958522287736,0.9991518235793045,,0.982740021574973,0.982740021574973,0.016411802004331566,0.43304843304843305,0.44017094017094016,0.5669515669515669,0.5598290598290598,0.0,0.0,0.11965811965811968,0.13390313390313385,0.007122507122507116,1179.0,1194.0,0.5598290598290598,0.5669515669515669,1178.0,1.0,927.0,912.0,0.44017094017094016,0.43304843304843305,16.0,911.0,0.4212860310421286,-0.15671486857545253,0.41975308641975306,,0.4230769230769231,0.41975308641975306,0.0033238366571700095,0.5077605321507761,0.4611973392461197,0.49223946784922396,0.5388026607538803,0.0,0.0,0.07760532150776056,0.015521064301552145,0.04656319290465638,243.0,222.0,0.5388026607538803,0.49223946784922396,102.0,141.0,208.0,229.0,0.4611973392461197,0.5077605321507761,120.0,88.0,0.7920353982300885,-0.0685955310005752,0.8081264108352144,,0.0,0.0,0.8081264108352144,0.18805309734513273,0.01991150442477876,0.8119469026548672,0.9800884955752213,0.0,0.0,0.9601769911504425,0.6238938053097345,0.16814159292035397,443.0,367.0,0.9800884955752213,0.8119469026548672,358.0,85.0,9.0,85.0,0.01991150442477876,0.18805309734513273,9.0,0.0
deepfm_high_dropout,deepfm,42,6,512,0.001,0.0001,0.3,3,64,32,384x192x96,threshold,5,0.63,0.366891840719754,0.3917216360569,0.8846153846153846,0.7700453999825052,0.9601357082273113,,0.7885652642934197,0.7885652642934197,0.17157044393389165,0.3694207027540361,0.44017094017094016,0.630579297245964,0.5598290598290598,0.0,0.0,0.11965811965811968,0.26115859449192785,0.07075023741690406,1179.0,1328.0,0.5598290598290598,0.630579297245964,1132.0,47.0,927.0,778.0,0.44017094017094016,0.3694207027540361,196.0,731.0,0.376940133037694,-0.24568567135431593,0.3786008230452675,,0.375,0.375,0.003600823045267487,0.5077605321507761,0.4611973392461197,0.49223946784922396,0.5388026607538803,0.0,0.0,0.07760532150776056,0.015521064301552145,0.04656319290465638,243.0,222.0,0.5388026607538803,0.49223946784922396,92.0,151.0,208.0,229.0,0.4611973392461197,0.5077605321507761,130.0,78.0,0.7920353982300885,-0.0685955310005752,0.8081264108352144,,0.0,0.0,0.8081264108352144,0.18805309734513273,0.01991150442477876,0.8119469026548672,0.9800884955752213,0.0,0.0,0.9601769911504425,0.6238938053097345,0.16814159292035397,443.0,367.0,0.9800884955752213,0.8119469026548672,358.0,85.0,9.0,85.0,0.01991150442477876,0.18805309734513273,9.0,0.0
deepfm_dropout_high,deepfm,45,6,512,0.001,0.0001,0.4,3,64,32,384x192x96,threshold,6,0.83,0.45163378890004907,0.5109963238239288,0.8855650522317189,0.7794041648683353,0.9881255301102629,,0.7551240560949298,0.7551240560949298,0.2330014740153331,0.33903133903133903,0.44017094017094016,0.6609686609686609,0.5598290598290598,0.0,0.0,0.11965811965811968,0.3219373219373219,0.10113960113960113,1179.0,1392.0,0.5598290598290598,0.6609686609686609,1165.0,14.0,927.0,714.0,0.44017094017094016,0.33903133903133903,227.0,700.0,0.4567627494456763,-0.08622020764709279,0.4567901234567901,,0.4567307692307692,0.4567307692307692,5.935422602088014e-05,0.5033259423503326,0.4611973392461197,0.49667405764966743,0.5388026607538803,0.0,0.0,0.07760532150776056,0.006651884700665134,0.04212860310421285,243.0,224.0,0.5388026607538803,0.49667405764966743,111.0,132.0,208.0,227.0,0.4611973392461197,0.5033259423503326,113.0,95.0,0.7920353982300885,-0.0685955310005752,0.8081264108352144,,0.0,0.0,0.8081264108352144,0.18805309734513273,0.01991150442477876,0.8119469026548672,0.9800884955752213,0.0,0.0,0.9601769911504425,0.6238938053097345,0.16814159292035397,443.0,367.0,0.9800884955752213,0.8119469026548672,358.0,85.0,9.0,85.0,0.01991150442477876,0.18805309734513273,9.0,0.0
deepfm_xwide,deepfm,45,6,512,0.001,0.0001,0.15,3,64,32,640x320x160,threshold,3,0.76,0.3828956009613192,0.24212231040000914,0.7796771130104464,0.5808585260319375,0.9728583545377438,,0.5339805825242718,0.5339805825242718,0.438877772013472,0.2502374169040836,0.44017094017094016,0.7497625830959165,0.5598290598290598,0.0,0.0,0.11965811965811968,0.4995251661918329,0.18993352326685659,1179.0,1579.0,0.5598290598290598,0.7497625830959165,1147.0,32.0,927.0,527.0,0.44017094017094016,0.2502374169040836,432.0,495.0,0.4079822616407982,-0.18476522589402822,0.4156378600823045,,0.39903846153846156,0.39903846153846156,0.016599398543842958,0.49889135254988914,0.4611973392461197,0.5011086474501109,0.5388026607538803,0.0,0.0,0.07760532150776056,0.0022172949002217113,0.037694013303769425,243.0,226.0,0.5388026607538803,0.5011086474501109,101.0,142.0,208.0,225.0,0.4611973392461197,0.49889135254988914,125.0,83.0,0.8163716814159292,-0.06306513816804984,0.8329571106094809,,0.0,0.0,0.8329571106094809,0.16371681415929204,0.01991150442477876,0.8362831858407079,0.9800884955752213,0.0,0.0,0.9601769911504425,0.6725663716814159,0.14380530973451328,443.0,378.0,0.9800884955752213,0.8362831858407079,369.0,74.0,9.0,74.0,0.01991150442477876,0.16371681415929204,9.0,0.0
dcn_base,dcn,42,6,512,0.001,0.0001,0.15,3,64,32,384x192x96,threshold,4,0.64,0.4880812406252786,0.08195913881063462,0.99335232668566,0.9865126341994508,0.9957591178965225,,0.9902912621359223,0.9902912621359223,0.00546785576060016,0.4382716049382716,0.44017094017094016,0.5617283950617284,0.5598290598290598,0.0,0.0,0.11965811965811968,0.12345679012345684,0.001899335232668553,1179.0,1183.0,0.5598290598290598,0.5617283950617284,1174.0,5.0,927.0,923.0,0.44017094017094016,0.4382716049382716,9.0,918.0,0.5011086474501109,0.0027418459993012803,0.49794238683127573,,0.5048076923076923,0.49794238683127573,0.006865305476416561,0.5033259423503326,0.4611973392461197,0.49667405764966743,0.5388026607538803,0.0,0.0,0.07760532150776056,0.006651884700665134,0.04212860310421285,243.0,224.0,0.5388026607538803,0.49667405764966743,121.0,122.0,208.0,227.0,0.4611973392461197,0.5033259423503326,103.0,105.0,0.831858407079646,-0.059460208562815836,0.8487584650112867,,0.0,0.0,0.8487584650112867,0.14823008849557523,0.01991150442477876,0.8517699115044248,0.9800884955752213,0.0,0.0,0.9601769911504425,0.7035398230088497,0.12831858407079647,443.0,385.0,0.9800884955752213,0.8517699115044248,376.0,67.0,9.0,67.0,0.01991150442477876,0.14823008849557523,9.0,0.0
dcn_deep_cross,dcn,43,6,512,0.001,0.0001,0.15,5,64,32,384x192x96,threshold,3,0.84,0.45163378890004907,0.0853888213634491,0.9876543209876543,0.9749984639900262,0.9949109414758269,,0.9784250269687162,0.9784250269687162,0.016485914507110677,0.4335232668566002,0.44017094017094016,0.5664767331433999,0.5598290598290598,0.0,0.0,0.11965811965811968,0.13295346628679966,0.0066476733143399636,1179.0,1193.0,0.5598290598290598,0.5664767331433999,1173.0,6.0,927.0,913.0,0.44017094017094016,0.4335232668566002,20.0,907.0,0.4567627494456763,-0.08622020764709279,0.4567901234567901,,0.4567307692307692,0.4567307692307692,5.935422602088014e-05,0.5033259423503326,0.4611973392461197,0.49667405764966743,0.5388026607538803,0.0,0.0,0.07760532150776056,0.006651884700665134,0.04212860310421285,243.0,224.0,0.5388026607538803,0.49667405764966743,111.0,132.0,208.0,227.0,0.4611973392461197,0.5033259423503326,113.0,95.0,0.834070796460177,-0.058938313844960004,0.8510158013544018,,0.0,0.0,0.8510158013544018,0.14601769911504425,0.01991150442477876,0.8539823008849557,0.9800884955752213,0.0,0.0,0.9601769911504425,0.7079646017699115,0.1261061946902655,443.0,386.0,0.9800884955752213,0.8539823008849557,377.0,66.0,9.0,66.0,0.01991150442477876,0.14601769911504425,9.0,0.0
deepfm_base,deepfm,44,6,512,0.001,0.0001,0.15,3,64,32,384x192x96,threshold,4,0.76,0.3973158571329303,0.21858038902282714,0.8684710351377019,0.7446900506187571,0.9779474130619169,,0.7292340884573895,0.7292340884573895,0.24871332460452744,0.3333333333333333,0.44017094017094016,0.6666666666666666,0.5598290598290598,0.0,0.0,0.11965811965811968,0.3333333333333333,0.10683760683760685,1179.0,1404.0,0.5598290598290598,0.6666666666666666,1153.0,26.0,927.0,702.0,0.44017094017094016,0.3333333333333333,251.0,676.0,0.41019955654101997,-0.17862639399254615,0.4074074074074074,,0.41346153846153844,0.4074074074074074,0.006054131054131051,0.5099778270509978,0.4611973392461197,0.49002217294900224,0.5388026607538803,0.0,0.0,0.07760532150776056,0.019955654101995568,0.04878048780487809,243.0,221.0,0.5388026607538803,0.49002217294900224,99.0,144.0,208.0,230.0,0.4611973392461197,0.5099778270509978,122.0,86.0,0.834070796460177,-0.058938313844960004,0.8510158013544018,,0.0,0.0,0.8510158013544018,0.14601769911504425,0.01991150442477876,0.8539823008849557,0.9800884955752213,0.0,0.0,0.9601769911504425,0.7079646017699115,0.1261061946902655,443.0,386.0,0.9800884955752213,0.8539823008849557,377.0,66.0,9.0,66.0,0.01991150442477876,0.14601769911504425,9.0,0.0
dcn_dropout_low,dcn,42,6,512,0.001,0.0001,0.08,3,64,32,384x192x96,threshold,4,0.61,0.4754812982861764,0.08448583036661148,0.9947768281101614,0.9894072931715161,0.9974554707379135,,0.9913700107874865,0.9913700107874865,0.006085459950426975,0.43779677113010446,0.44017094017094016,0.5622032288698955,0.5598290598290598,0.0,0.0,0.11965811965811968,0.12440645773979103,0.0023741690408357052,1179.0,1184.0,0.5598290598290598,0.5622032288698955,1176.0,3.0,927.0,922.0,0.44017094017094016,0.43779677113010446,8.0,919.0,0.4811529933481153,-0.037635534429999555,0.48148148148148145,,0.4807692307692308,0.4807692307692308,0.0007122507122506727,0.5011086474501109,0.4611973392461197,0.49889135254988914,0.5388026607538803,0.0,0.0,0.07760532150776056,0.0022172949002217113,0.039911308203991136,243.0,225.0,0.5388026607538803,0.49889135254988914,117.0,126.0,208.0,226.0,0.4611973392461197,0.5011086474501109,108.0,100.0,0.8407079646017699,-0.05736075587916346,0.8577878103837472,,0.0,0.0,0.8577878103837472,0.13938053097345132,0.01991150442477876,0.8606194690265486,0.9800884955752213,0.0,0.0,0.9601769911504425,0.7212389380530972,0.11946902654867256,443.0,389.0,0.9800884955752213,0.8606194690265486,380.0,63.0,9.0,63.0,0.01991150442477876,0.13938053097345132,9.0,0.0
