horizon,gauss_window,gauss_std,coord_mode,orb_multiplier,include_phases,max_depth,learning_rate,weight_power,sideways_penalty,n_estimators,subsample,colsample_bytree,bal_acc,f1_macro,mcc,recall_down,recall_up,recall_min,recall_gap,up_down_min,up_down_gap
1,201,100.0,helio,0.15,True,5,0.05,2.0,0.3,500,0.8,0.8,0.3375148194431093,0.3163867801548961,0.010698746041271124,0.616504854368932,0.0,0.0,0.616504854368932,0.0,0.616504854368932
1,201,100.0,helio,0.15,True,9,0.01,2.0,0.5,500,0.8,0.8,0.30451151911307633,0.2800014845330216,-0.07619173504690106,0.616504854368932,0.0,0.0,0.616504854368932,0.0,0.616504854368932
1,101,50.0,helio,0.15,True,3,0.01,2.0,0.5,500,0.8,0.8,0.34225619868138973,0.3197318640955004,0.023126729295830258,0.6218905472636815,0.0,0.0,0.6218905472636815,0.0,0.6218905472636815
1,201,50.0,both,0.15,True,9,0.01,2.0,0.3,500,0.8,0.8,0.34092571818758227,0.31796799425112626,0.0194246217104634,0.6237623762376238,0.0,0.0,0.6237623762376238,0.0,0.6237623762376238
1,101,100.0,geo,0.15,True,3,0.03,2.0,0.5,500,0.8,0.8,0.36059974670098466,0.3373372056916361,0.06785118249465182,0.628140703517588,0.0,0.0,0.628140703517588,0.0,0.628140703517588
1,101,100.0,geo,0.15,True,3,0.05,2.0,0.5,500,0.8,0.8,0.36059974670098466,0.3373372056916361,0.06785118249465182,0.628140703517588,0.0,0.0,0.628140703517588,0.0,0.628140703517588
1,201,50.0,helio,0.15,True,3,0.05,2.0,0.3,500,0.8,0.8,0.34585995545367343,0.32277336860670197,0.0318007961558287,0.6287128712871287,0.0,0.0,0.6287128712871287,0.0,0.6287128712871287
1,201,50.0,helio,0.15,True,9,0.01,2.0,1.0,500,0.8,0.8,0.34585995545367343,0.3228488612836439,0.03193299291019245,0.6287128712871287,0.0,0.0,0.6287128712871287,0.0,0.6287128712871287
1,101,100.0,both,0.15,True,5,0.03,2.0,0.5,500,0.8,0.8,0.3362585284144299,0.31116268788682583,0.007206811510598971,0.6331658291457286,0.0,0.0,0.6331658291457286,0.0,0.6331658291457286
1,201,100.0,helio,0.15,True,9,0.01,2.0,0.3,500,0.8,0.8,0.3406869813194912,0.31839301758439226,0.01896520884009783,0.6359223300970874,0.0,0.0,0.6359223300970874,0.0,0.6359223300970874
1,201,100.0,both,0.15,True,5,0.05,2.0,0.3,500,0.8,0.8,0.3571886314845077,0.3359521464784623,0.06091568368442751,0.6359223300970874,0.0,0.0,0.6359223300970874,0.0,0.6359223300970874
1,201,100.0,both,0.15,True,9,0.01,2.0,0.5,500,0.8,0.8,0.3307859912204813,0.3076755189085811,-0.006923368270697181,0.6359223300970874,0.0,0.0,0.6359223300970874,0.0,0.6359223300970874
1,101,50.0,helio,0.15,True,9,0.03,2.0,0.3,500,0.8,0.8,0.36674351818145046,0.3442912496904544,0.0841653337686379,0.6368159203980099,0.0,0.0,0.6368159203980099,0.0,0.6368159203980099
1,201,50.0,both,0.15,True,5,0.05,2.0,0.3,500,0.8,0.8,0.3458762132370872,0.3221160228328687,0.0320724214612163,0.6386138613861386,0.0,0.0,0.6386138613861386,0.0,0.6386138613861386
1,201,100.0,both,0.15,True,3,0.03,2.0,0.3,500,0.8,0.8,0.3291037841648243,0.30530411571539107,-0.011268643900054635,0.6407766990291263,0.0,0.0,0.6407766990291263,0.0,0.6407766990291263
1,101,50.0,geo,0.15,True,3,0.03,2.0,0.5,500,0.8,0.8,0.33100351899041375,0.3056055056055056,-0.005990223907274024,0.6417910447761194,0.0,0.0,0.6417910447761194,0.0,0.6417910447761194
1,101,50.0,geo,0.15,True,3,0.05,2.0,0.5,500,0.8,0.8,0.33100351899041375,0.3056055056055056,-0.005990223907274024,0.6417910447761194,0.0,0.0,0.6417910447761194,0.0,0.6417910447761194
1,101,100.0,helio,0.15,True,9,0.03,2.0,0.3,500,0.8,0.8,0.31359235200392205,0.2845024004444294,-0.05186762592082303,0.6432160804020101,0.0,0.0,0.6432160804020101,0.0,0.6432160804020101
1,101,100.0,helio,0.15,True,9,0.05,2.0,0.3,500,0.8,0.8,0.31359235200392205,0.2845024004444294,-0.05186762592082303,0.6432160804020101,0.0,0.0,0.6432160804020101,0.0,0.6432160804020101
1,101,100.0,both,0.15,True,9,0.01,2.0,0.5,500,0.8,0.8,0.31847040078440986,0.29017451321474663,-0.03878824256507755,0.6432160804020101,0.0,0.0,0.6432160804020101,0.0,0.6432160804020101
1,101,50.0,both,0.15,True,9,0.01,2.0,0.3,500,0.8,0.8,0.348922056384743,0.32546601774724326,0.04197319747152789,0.6467661691542289,0.0,0.0,0.6467661691542289,0.0,0.6467661691542289
1,101,50.0,helio,0.15,True,9,0.01,2.0,0.3,500,0.8,0.8,0.36684059377907213,0.34361264087880583,0.08517483774075406,0.6517412935323383,0.0,0.0,0.6517412935323383,0.0,0.6517412935323383
1,101,100.0,geo,0.15,True,3,0.05,2.0,1.0,500,0.8,0.8,0.3608448747804061,0.33605358153760195,0.06946630455965637,0.6532663316582915,0.0,0.0,0.6532663316582915,0.0,0.6532663316582915
1,201,50.0,helio,0.15,True,3,0.03,2.0,0.5,500,0.8,0.8,0.33440634703864475,0.30818783597672045,0.002712635354170569,0.6534653465346535,0.0,0.0,0.6534653465346535,0.0,0.6534653465346535
1,201,50.0,helio,0.15,True,9,0.05,2.0,0.3,500,0.8,0.8,0.35576094555268334,0.3311067019400353,0.05686155694201091,0.6584158415841584,0.0,0.0,0.6584158415841584,0.0,0.6584158415841584
1,201,100.0,both,0.15,True,9,0.01,2.0,0.3,500,0.8,0.8,0.3520779262392259,0.3289144203859184,0.04866316434044137,0.6601941747572816,0.0,0.0,0.6601941747572816,0.0,0.6601941747572816
1,201,50.0,both,0.15,True,3,0.03,2.0,0.5,500,0.8,0.8,0.3311385325724691,0.30344202898550726,-0.005752449121636883,0.6633663366336634,0.0,0.0,0.6633663366336634,0.0,0.6633663366336634
1,201,100.0,helio,0.15,True,3,0.03,2.0,0.3,500,0.8,0.8,0.34709538915056554,0.32314036725801426,0.03601434673263017,0.6650485436893204,0.0,0.0,0.6650485436893204,0.0,0.6650485436893204
1,201,100.0,helio,0.15,True,9,0.05,2.0,1.0,500,0.8,0.8,0.3289435739690474,0.30254969555873923,-0.01178305148699504,0.6650485436893204,0.0,0.0,0.6650485436893204,0.0,0.6650485436893204
1,201,100.0,both,0.15,True,5,0.03,2.0,0.5,500,0.8,0.8,0.3586465442660771,0.3355916892502258,0.06548962505740864,0.6650485436893204,0.0,0.0,0.6650485436893204,0.0,0.6650485436893204
1,201,50.0,helio,0.15,True,3,0.01,2.0,0.5,500,0.8,0.8,0.3327886975889707,0.30476722532588457,-0.0014667089360819593,0.6683168316831684,0.0,0.0,0.6683168316831684,0.0,0.6683168316831684
1,101,100.0,helio,0.15,True,9,0.01,2.0,0.3,500,0.8,0.8,0.344731789026433,0.3172926447574335,0.029743269487613938,0.6683417085427136,0.0,0.0,0.6683417085427136,0.0,0.6683417085427136
1,201,50.0,both,0.15,True,5,0.01,2.0,0.5,500,0.8,0.8,0.322960867515323,0.2913214990138067,-0.0280031926613311,0.6831683168316832,0.0,0.0,0.6831683168316832,0.0,0.6831683168316832
1,101,100.0,helio,0.15,True,9,0.01,2.0,1.0,500,0.8,0.8,0.34000081709359803,0.31018487369829634,0.017235829624505372,0.6834170854271356,0.0,0.0,0.6834170854271356,0.0,0.6834170854271356
1,101,100.0,both,0.15,True,5,0.01,2.0,0.5,500,0.8,0.8,0.33187073579278503,0.3008215778181465,-0.004308957406126343,0.6834170854271356,0.0,0.0,0.6834170854271356,0.0,0.6834170854271356
1,201,100.0,both,0.15,True,9,0.03,2.0,0.3,500,0.8,0.8,0.37006953122496716,0.3469538743817672,0.09604634423138182,0.6844660194174758,0.0,0.0,0.6844660194174758,0.0,0.6844660194174758
1,201,50.0,helio,0.15,True,9,0.03,2.0,0.3,500,0.8,0.8,0.3459575021541563,0.3175612988734261,0.03301116837025669,0.6881188118811881,0.0,0.0,0.6881188118811881,0.0,0.6881188118811881
1,201,100.0,helio,0.15,True,5,0.03,2.0,1.0,500,0.8,0.8,0.3370341888557788,0.3092121390400549,0.009803740590612592,0.6893203883495146,0.0,0.0,0.6893203883495146,0.0,0.6893203883495146
1,201,100.0,helio,0.15,True,5,0.05,2.0,1.0,500,0.8,0.8,0.3403345188887821,0.3130744044258778,0.018713783686309975,0.6893203883495146,0.0,0.0,0.6893203883495146,0.0,0.6893203883495146
1,201,100.0,helio,0.15,True,5,0.03,2.0,0.3,500,0.8,0.8,0.3452529718991317,0.31823069403714566,0.031996478952983035,0.6941747572815534,0.0,0.0,0.6941747572815534,0.0,0.6941747572815534
1,201,100.0,both,0.15,True,3,0.05,2.0,0.3,500,0.8,0.8,0.32545099170111186,0.29467491440137716,-0.021634411507157288,0.6941747572815534,0.0,0.0,0.6941747572815534,0.0,0.6941747572815534
1,101,100.0,geo,0.15,True,3,0.03,2.0,0.3,500,0.8,0.8,0.332017812640438,0.2989153847620137,-0.0032414606930286512,0.6984924623115578,0.0,0.0,0.6984924623115578,0.0,0.6984924623115578
1,201,100.0,helio,0.15,True,3,0.01,2.0,0.3,500,0.8,0.8,0.3451888878208209,0.3168071003258061,0.031903826178715414,0.7038834951456311,0.0,0.0,0.7038834951456311,0.0,0.7038834951456311
1,101,50.0,both,0.15,True,9,0.03,2.0,0.3,500,0.8,0.8,0.36882255389718077,0.3414570929233686,0.09231413500715688,0.7064676616915423,0.0,0.0,0.7064676616915423,0.0,0.7064676616915423
1,201,50.0,both,0.15,True,9,0.01,2.0,0.5,500,0.8,0.8,0.3361378009722154,0.30364891518737674,0.007567634609844472,0.7079207920792079,0.0,0.0,0.7079207920792079,0.0,0.7079207920792079
1,201,100.0,helio,0.15,True,3,0.01,2.0,0.5,500,0.8,0.8,0.3335736486269986,0.3017291559664441,0.0005906103923292822,0.7135922330097088,0.0,0.0,0.7135922330097088,0.0,0.7135922330097088
1,201,100.0,both,0.15,True,5,0.01,2.0,0.5,500,0.8,0.8,0.3500752987920151,0.3214331413947537,0.04533024839556717,0.7135922330097088,0.0,0.0,0.7135922330097088,0.0,0.7135922330097088
1,201,100.0,both,0.15,True,5,0.03,2.0,1.0,500,0.8,0.8,0.30882117337947385,0.2704924704924705,-0.07078975807270341,0.7135922330097088,0.0,0.0,0.7135922330097088,0.0,0.7135922330097088
1,201,50.0,geo,0.15,True,5,0.05,2.0,0.5,500,0.8,0.8,0.3263018420068608,0.2914403870162297,-0.013245675077003752,0.7178217821782178,0.0,0.0,0.7178217821782178,0.0,0.7178217821782178
1,101,50.0,both,0.15,True,9,0.01,2.0,0.5,500,0.8,0.8,0.3445293855923634,0.31187149510502804,0.030957923140861533,0.7213930348258707,0.0,0.0,0.7213930348258707,0.0,0.7213930348258707
1,201,100.0,geo,0.15,True,3,0.03,2.0,0.5,500,0.8,0.8,0.34671088468070105,0.31623280952326843,0.03668939815031654,0.7233009708737864,0.0,0.0,0.7233009708737864,0.0,0.7233009708737864
1,201,100.0,both,0.15,True,3,0.05,2.0,0.5,500,0.8,0.8,0.345028677625044,0.3136335209505941,0.03240873840936182,0.7281553398058253,0.0,0.0,0.7281553398058253,0.0,0.7281553398058253
1,201,50.0,helio,0.15,True,5,0.01,2.0,0.3,500,0.8,0.8,0.3378286104472516,0.3012382739212007,0.012518780027448584,0.7376237623762376,0.0,0.0,0.7376237623762376,0.0,0.7376237623762376
1,201,100.0,helio,0.15,True,9,0.05,2.0,0.3,500,0.8,0.8,0.3466147585632349,0.31626710479628517,0.04562760226814123,0.7378640776699029,0.0,0.0,0.7378640776699029,0.0,0.7378640776699029
1,101,100.0,both,0.15,True,3,0.01,2.0,0.5,500,0.8,0.8,0.34867018016913837,0.3132656350741457,0.04263051402388403,0.7386934673366834,0.0,0.0,0.7386934673366834,0.0,0.7386934673366834
1,101,100.0,both,0.15,True,3,0.03,2.0,0.5,500,0.8,0.8,0.34867018016913837,0.3132656350741457,0.04263051402388403,0.7386934673366834,0.0,0.0,0.7386934673366834,0.0,0.7386934673366834
1,101,100.0,both,0.15,True,3,0.05,2.0,0.5,500,0.8,0.8,0.34867018016913837,0.3132656350741457,0.04263051402388403,0.7386934673366834,0.0,0.0,0.7386934673366834,0.0,0.7386934673366834
1,101,50.0,both,0.15,True,3,0.01,2.0,0.5,500,0.8,0.8,0.34953686850301335,0.3150809581158838,0.0452382134891374,0.7412935323383084,0.0,0.0,0.7412935323383084,0.0,0.7412935323383084
1,101,50.0,both,0.15,True,3,0.03,2.0,0.5,500,0.8,0.8,0.34953686850301335,0.3150809581158838,0.0452382134891374,0.7412935323383084,0.0,0.0,0.7412935323383084,0.0,0.7412935323383084
1,101,50.0,both,0.15,True,3,0.05,2.0,0.5,500,0.8,0.8,0.34953686850301335,0.3150809581158838,0.0452382134891374,0.7412935323383084,0.0,0.0,0.7412935323383084,0.0,0.7412935323383084
1,201,50.0,helio,0.15,True,5,0.01,2.0,0.5,500,0.8,0.8,0.3230584142158058,0.2815831569454082,-0.029297272812400306,0.7425742574257426,0.0,0.0,0.7425742574257426,0.0,0.7425742574257426
1,201,100.0,helio,0.15,True,9,0.03,2.0,0.3,500,0.8,0.8,0.34658271652407957,0.3133353949764629,0.03701588986511567,0.7427184466019418,0.0,0.0,0.7427184466019418,0.0,0.7427184466019418
1,201,50.0,geo,0.15,True,5,0.03,2.0,0.5,500,0.8,0.8,0.3476970849794339,0.3133425018424061,0.0452883985306579,0.7475247524752475,0.0,0.0,0.7475247524752475,0.0,0.7475247524752475
1,201,50.0,geo,0.15,True,3,0.01,2.0,0.5,500,0.8,0.8,0.3247167081240144,0.2817793670799504,-0.024866028798539615,0.7524752475247525,0.0,0.0,0.7524752475247525,0.0,0.7524752475247525
1,201,50.0,geo,0.15,True,3,0.03,2.0,0.5,500,0.8,0.8,0.3247167081240144,0.2817793670799504,-0.024866028798539615,0.7524752475247525,0.0,0.0,0.7524752475247525,0.0,0.7524752475247525
1,201,50.0,geo,0.15,True,3,0.05,2.0,0.5,500,0.8,0.8,0.3247167081240144,0.2817793670799504,-0.024866028798539615,0.7524752475247525,0.0,0.0,0.7524752475247525,0.0,0.7524752475247525
1,201,50.0,helio,0.15,True,3,0.01,2.0,1.0,500,0.8,0.8,0.3181485636248354,0.272824434733042,-0.045063263254425,0.7524752475247525,0.0,0.0,0.7524752475247525,0.0,0.7524752475247525
1,201,50.0,both,0.15,True,3,0.01,2.0,0.5,500,0.8,0.8,0.3247167081240144,0.2817793670799504,-0.024866028798539615,0.7524752475247525,0.0,0.0,0.7524752475247525,0.0,0.7524752475247525
1,201,50.0,both,0.15,True,3,0.05,2.0,0.5,500,0.8,0.8,0.3247167081240144,0.2817793670799504,-0.024866028798539615,0.7524752475247525,0.0,0.0,0.7524752475247525,0.0,0.7524752475247525
1,201,100.0,both,0.15,True,5,0.01,2.0,1.0,500,0.8,0.8,0.3118331250600788,0.2651518775412581,-0.06630829120864778,0.7572815533980582,0.0,0.0,0.7572815533980582,0.0,0.7572815533980582
1,201,100.0,helio,0.15,True,3,0.05,2.0,0.3,500,0.8,0.8,0.3398538883014515,0.3017501368204101,0.01887850893914473,0.7621359223300971,0.0,0.0,0.7621359223300971,0.0,0.7621359223300971
1,201,100.0,helio,0.15,True,5,0.01,2.0,1.0,500,0.8,0.8,0.3184017430869301,0.27305903256073943,-0.046396743414233214,0.7621359223300971,0.0,0.0,0.7621359223300971,0.0,0.7621359223300971
1,201,50.0,helio,0.15,True,9,0.01,2.0,0.5,500,0.8,0.8,0.31981498642475087,0.2717721316714605,-0.0410118238458976,0.7673267326732673,0.0,0.0,0.7673267326732673,0.0,0.7673267326732673
1,101,50.0,helio,0.15,True,3,0.05,2.0,0.3,500,0.8,0.8,0.34003963920236213,0.29602601014552365,0.0196548741235363,0.7810945273631841,0.0,0.0,0.7810945273631841,0.0,0.7810945273631841
1,201,50.0,helio,0.15,True,3,0.01,2.0,0.3,500,0.8,0.8,0.32975662098229525,0.2723766721761039,-0.011798321801872472,0.8217821782178217,0.0,0.0,0.8217821782178217,0.0,0.8217821782178217
1,201,100.0,both,0.15,True,3,0.03,2.0,0.5,500,0.8,0.8,0.336104969720273,0.2818283166109253,0.009131499318230884,0.8300970873786407,0.0,0.0,0.8300970873786407,0.0,0.8300970873786407
1,101,50.0,geo,0.15,True,3,0.01,2.0,1.0,500,0.8,0.8,0.32898111070662944,0.26841758332303384,-0.01461595410471427,0.8308457711442786,0.0,0.0,0.8308457711442786,0.0,0.8308457711442786
1,201,50.0,geo,0.15,True,5,0.01,2.0,0.5,500,0.8,0.8,0.3511437350631615,0.29719782107277815,0.05743089025395816,0.8465346534653465,0.0,0.0,0.8465346534653465,0.0,0.8465346534653465
1,201,50.0,helio,0.15,True,5,0.01,2.0,1.0,500,0.8,0.8,0.33637353883171567,0.2742595769010863,0.010240555968917917,0.8514851485148515,0.0,0.0,0.8514851485148515,0.0,0.8514851485148515
1,201,100.0,helio,0.15,True,5,0.01,2.0,0.3,500,0.8,0.8,0.32759780832452173,0.25723451954544285,-0.021969284896138624,0.8689320388349514,0.0,0.0,0.8689320388349514,0.0,0.8689320388349514
1,101,100.0,helio,0.15,True,3,0.01,2.0,0.5,500,0.8,0.8,0.3418147648813172,0.2754511965876809,0.030047061665657307,0.8693467336683417,0.0,0.0,0.8693467336683417,0.0,0.8693467336683417
1,201,100.0,both,0.15,True,3,0.01,2.0,0.5,500,0.8,0.8,0.3340382581947516,0.2592485397042572,0.002745601103584338,0.8932038834951457,0.0,0.0,0.8932038834951457,0.0,0.8932038834951457
1,201,50.0,both,0.15,True,3,0.01,2.0,1.0,500,0.8,0.8,0.3233347965338406,0.23128613845913423,-0.046890858112312105,0.9108910891089109,0.0,0.0,0.9108910891089109,0.0,0.9108910891089109
1,201,100.0,both,0.15,True,3,0.01,2.0,1.0,500,0.8,0.8,0.3256592649556218,0.23693071061492113,-0.037591029796546216,0.912621359223301,0.0,0.0,0.912621359223301,0.0,0.912621359223301
1,201,100.0,both,0.15,True,3,0.03,2.0,1.0,500,0.8,0.8,0.3256592649556218,0.23693071061492113,-0.037591029796546216,0.912621359223301,0.0,0.0,0.912621359223301,0.0,0.912621359223301
1,201,100.0,both,0.15,True,3,0.05,2.0,1.0,500,0.8,0.8,0.3256592649556218,0.23693071061492113,-0.037591029796546216,0.912621359223301,0.0,0.0,0.912621359223301,0.0,0.912621359223301
1,201,100.0,helio,0.15,True,3,0.05,2.0,1.0,500,0.8,0.8,0.3387965010093243,0.2567498658078368,0.024566560474576008,0.9223300970873787,0.0,0.0,0.9223300970873787,0.0,0.9223300970873787
1,201,100.0,helio,0.15,True,3,0.01,2.0,1.0,500,0.8,0.8,0.3354641289371656,0.24879795164616048,0.010145419029586386,0.9271844660194175,0.0,0.0,0.9271844660194175,0.0,0.9271844660194175
1,201,100.0,helio,0.15,True,3,0.03,2.0,1.0,500,0.8,0.8,0.3354641289371656,0.24879795164616048,0.010145419029586386,0.9271844660194175,0.0,0.0,0.9271844660194175,0.0,0.9271844660194175
1,201,100.0,geo,0.15,True,3,0.01,2.0,0.5,500,0.8,0.8,0.33540004485885483,0.2443434120096549,0.010680016356097095,0.9368932038834952,0.0,0.0,0.9368932038834952,0.0,0.9368932038834952
1,101,100.0,geo,0.15,True,3,0.01,2.0,0.5,500,0.8,0.8,0.3328921027903747,0.22689103287444523,-0.002550052550749415,0.9547738693467337,0.0,0.0,0.9547738693467337,0.0,0.9547738693467337
1,101,50.0,geo,0.15,True,3,0.01,2.0,0.5,500,0.8,0.8,0.3331715406706306,0.21864619933567575,-0.0012850007082670317,0.9751243781094527,0.0,0.0,0.9751243781094527,0.0,0.9751243781094527
1,101,50.0,both,0.15,True,3,0.01,2.0,1.0,500,0.8,0.8,0.3333333333333333,0.20489296636085627,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1,101,50.0,both,0.15,True,3,0.03,2.0,1.0,500,0.8,0.8,0.3333333333333333,0.20489296636085627,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1,101,50.0,both,0.15,True,3,0.05,2.0,1.0,500,0.8,0.8,0.3333333333333333,0.20489296636085627,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1,101,100.0,geo,0.15,True,3,0.01,2.0,1.0,500,0.8,0.8,0.3333333333333333,0.2034764826175869,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1,201,100.0,geo,0.15,True,3,0.01,2.0,1.0,500,0.8,0.8,0.3333333333333333,0.20839656044511887,0.0,1.0,0.0,0.0,1.0,0.0,1.0
