coord_mode,gauss_window,gauss_std,orb_mult,exclude_bodies,n_features,recall_min,recall_gap,recall_down,recall_up,balanced_accuracy,mcc,f1_macro,threshold
both,200,90.0,0.05,Saturn,714,0.4755555555555555,0.0706999510523739,0.5462555066079295,0.4755555555555555,0.5109055310817425,0.0218657144795082,0.5103693355880695,0.4999999999999999
both,200,90.0,0.15,Venus,718,0.4755555555555555,0.1323739598629466,0.6079295154185022,0.4755555555555555,0.5417425354870289,0.0842296488292345,0.5398710553104853,0.4999999999999999
geo,200,50.0,0.05,Venus,648,0.4755555555555555,0.1235633871757219,0.4755555555555555,0.5991189427312775,0.5373372491434165,0.075253559620948,0.5356993654865996,0.4999999999999999
both,200,70.0,0.15,Venus,718,0.4755555555555555,0.1235633871757219,0.4755555555555555,0.5991189427312775,0.5373372491434165,0.075253559620948,0.5356993654865996,0.4999999999999999
both,200,90.0,0.25,Venus,718,0.4755555555555555,0.1323739598629466,0.6079295154185022,0.4755555555555555,0.5417425354870289,0.0842296488292345,0.5398710553104853,0.4999999999999999
geo,75,90.0,0.05,Mercury,652,0.4751131221719457,0.0876574405986171,0.5627705627705628,0.4751131221719457,0.5189418424712542,0.0380235953242397,0.5184383269752895,0.4999999999999999
geo,75,70.0,0.05,Mercury,652,0.4751131221719457,0.0876574405986171,0.5627705627705628,0.4751131221719457,0.5189418424712542,0.0380235953242397,0.5184383269752895,0.4999999999999999
geo,75,50.0,0.05,Jupiter,644,0.4739130434782608,0.0260869565217391,0.4739130434782608,0.5,0.4869565217391304,-0.0260920671019667,0.4867156142927068,0.4999999999999999
geo,300,70.0,0.1,Sun,658,0.4739130434782608,0.0981590285938112,0.4739130434782608,0.5720720720720721,0.5229925577751665,0.0461973180033828,0.5213648396901658,0.4999999999999999
geo,75,50.0,0.1,Saturn,664,0.4739130434782608,0.1071680376028201,0.4739130434782608,0.581081081081081,0.527497062279671,0.0552982018153621,0.5256198995605775,0.4799999999999999
geo,300,90.0,0.05,"MeanNode,Saturn",555,0.4739130434782608,0.1477085781433607,0.4739130434782608,0.6216216216216216,0.5477673325499413,0.096554574471984,0.5445855020323105,0.4899999999999999
both,75,50.0,0.05,Pluto,728,0.4739130434782608,0.1116725421073247,0.4739130434782608,0.5855855855855856,0.5297493145319232,0.0598566593497277,0.5277416696506968,0.4899999999999999
geo,300,50.0,0.15,"MeanNode,Saturn",567,0.4734513274336283,0.1106194690265486,0.584070796460177,0.4734513274336283,0.5287610619469026,0.0578773266473376,0.5273150398421045,0.4899999999999999
geo,150,90.0,0.25,Neptune,672,0.4734513274336283,0.1858407079646017,0.4734513274336283,0.6592920353982301,0.5663716814159292,0.1350967639368787,0.5625950429544782,0.4899999999999999
both,150,50.0,0.25,"Pluto,Saturn",628,0.4734513274336283,0.0973451327433628,0.4734513274336283,0.5707964601769911,0.5221238938053098,0.0444589371268486,0.5209891080365028,0.4999999999999999
geo,150,50.0,0.1,Neptune,672,0.4734513274336283,0.1106194690265486,0.4734513274336283,0.584070796460177,0.5287610619469026,0.0578773266473376,0.5273150398421045,0.4999999999999999
geo,150,50.0,0.05,"Pluto,Saturn",567,0.4734513274336283,0.1017699115044247,0.4734513274336283,0.5752212389380531,0.5243362831858407,0.0489265950174542,0.5231014599435653,0.4999999999999999
geo,300,50.0,0.15,Saturn,666,0.4734513274336283,0.0530973451327433,0.5265486725663717,0.4734513274336283,0.5,0.0,0.4996473354231975,0.4999999999999999
geo,300,50.0,0.15,"Pluto,Venus",573,0.4734513274336283,0.079646017699115,0.5530973451327433,0.4734513274336283,0.5132743362831859,0.0266332809085663,0.5125012256103539,0.4999999999999999
geo,150,90.0,0.05,none,757,0.4734513274336283,0.075221238938053,0.4734513274336283,0.5486725663716814,0.5110619469026548,0.0221867517730797,0.5103693355880695,0.4999999999999999
geo,300,50.0,0.25,"MeanNode,Saturn",567,0.4734513274336283,0.1106194690265486,0.584070796460177,0.4734513274336283,0.5287610619469026,0.0578773266473376,0.5273150398421045,0.4899999999999999
geo,75,50.0,0.1,"Pluto,Saturn",573,0.4729729729729729,0.0792009400705053,0.5521739130434783,0.4729729729729729,0.5125734430082256,0.0252230753831571,0.5121185359631046,0.4999999999999999
geo,300,70.0,0.1,"Pluto,Saturn",573,0.4729729729729729,0.0574618096357227,0.5304347826086957,0.4729729729729729,0.5017038777908344,0.0034128727113096,0.5015072421145504,0.4999999999999999
both,75,50.0,0.05,"MeanNode,Venus",604,0.4729729729729729,0.1139835487661575,0.5869565217391305,0.4729729729729729,0.5299647473560517,0.0603206139281043,0.5288981534286444,0.4699999999999999
both,75,50.0,0.15,"MeanNode,Saturn",622,0.4729729729729729,0.1096357226792009,0.5826086956521739,0.4729729729729729,0.5277908343125735,0.0559161287802921,0.5268132289408886,0.4799999999999999
geo,75,50.0,0.25,"Pluto,Saturn",573,0.4729729729729729,0.1009400705052879,0.5739130434782609,0.4729729729729729,0.523443008225617,0.0471233382218252,0.5226329362642761,0.4999999999999999
helio,75,50.0,0.1,Pluto,60,0.4729729729729729,0.027027027027027,0.5,0.4729729729729729,0.4864864864864865,-0.0270323217723079,0.4864743100037217,0.5099999999999999
both,75,50.0,0.1,"MeanNode,Pluto",628,0.4729729729729729,0.0748531139835487,0.5478260869565217,0.4729729729729729,0.5103995299647474,0.0208548865508749,0.5100042675718497,0.4999999999999999
helio,75,50.0,0.05,Pluto,60,0.4729729729729729,0.027027027027027,0.5,0.4729729729729729,0.4864864864864865,-0.0270323217723079,0.4864743100037217,0.5099999999999999
helio,75,50.0,0.25,Pluto,60,0.4729729729729729,0.027027027027027,0.5,0.4729729729729729,0.4864864864864865,-0.0270323217723079,0.4864743100037217,0.5099999999999999
helio,75,50.0,0.15,Pluto,60,0.4729729729729729,0.027027027027027,0.5,0.4729729729729729,0.4864864864864865,-0.0270323217723079,0.4864743100037217,0.5099999999999999
both,75,90.0,0.1,Venus,716,0.4718614718614718,0.1027991616226909,0.4718614718614718,0.5746606334841629,0.5232610526728174,0.0467534641136796,0.5213648396901658,0.4999999999999999
both,75,70.0,0.1,Venus,716,0.4718614718614718,0.1027991616226909,0.4718614718614718,0.5746606334841629,0.5232610526728174,0.0467534641136796,0.5213648396901658,0.4999999999999999
geo,75,90.0,0.15,none,769,0.4718614718614718,0.0620751797222385,0.4718614718614718,0.5339366515837104,0.5028990617225911,0.0058078585813179,0.5020149542411971,0.5099999999999999
both,75,90.0,0.15,Neptune,732,0.4718614718614718,0.0304009715774421,0.4718614718614718,0.502262443438914,0.4870619576501929,-0.0258821692531517,0.4867156142927068,0.4999999999999999
geo,75,70.0,0.15,none,769,0.4718614718614718,0.0620751797222385,0.4718614718614718,0.5339366515837104,0.5028990617225911,0.0058078585813179,0.5020149542411971,0.5099999999999999
both,75,70.0,0.15,Neptune,732,0.4718614718614718,0.0304009715774421,0.4718614718614718,0.502262443438914,0.4870619576501929,-0.0258821692531517,0.4867156142927068,0.4999999999999999
helio,200,90.0,0.1,Venus,60,0.4713656387665198,0.057523250122369,0.4713656387665198,0.5288888888888889,0.5001272638277043,0.0002549472973559,0.4996473354231975,0.4999999999999999
helio,200,90.0,0.15,Venus,60,0.4713656387665198,0.057523250122369,0.4713656387665198,0.5288888888888889,0.5001272638277043,0.0002549472973559,0.4996473354231975,0.4999999999999999
helio,200,90.0,0.05,Venus,60,0.4713656387665198,0.057523250122369,0.4713656387665198,0.5288888888888889,0.5001272638277043,0.0002549472973559,0.4996473354231975,0.4999999999999999
both,200,70.0,0.15,Saturn,726,0.4713656387665198,0.1464121390112579,0.6177777777777778,0.4713656387665198,0.5445717082721488,0.0901083269363902,0.5419519874065328,0.5099999999999999
both,200,70.0,0.15,Mercury,718,0.4713656387665198,0.0664121390112579,0.5377777777777778,0.4713656387665198,0.5045717082721488,0.009163532911218,0.5039488898034373,0.4999999999999999
geo,150,70.0,0.1,Pluto,674,0.4713656387665198,0.1286343612334801,0.6,0.4713656387665198,0.5356828193832599,0.0719598321571976,0.5336084905660378,0.4999999999999999
geo,200,90.0,0.05,"MeanNode,Venus",549,0.4713656387665198,0.1197454723445913,0.4713656387665198,0.5911111111111111,0.5312383749388154,0.0629268247048459,0.5294163867444556,0.4999999999999999
helio,200,90.0,0.25,Venus,60,0.4713656387665198,0.057523250122369,0.4713656387665198,0.5288888888888889,0.5001272638277043,0.0002549472973559,0.4996473354231975,0.4999999999999999
helio,200,70.0,0.1,Moon,60,0.4711111111111111,0.0399021047479197,0.4711111111111111,0.5110132158590308,0.4910621634850709,-0.0178896890453642,0.4909012556071379,0.4999999999999999
both,200,90.0,0.15,Sun,720,0.4711111111111111,0.110386686245717,0.5814977973568282,0.4711111111111111,0.5263044542339697,0.0529332536165535,0.524976918694875,0.4999999999999999
helio,200,70.0,0.05,Moon,60,0.4711111111111111,0.0399021047479197,0.4711111111111111,0.5110132158590308,0.4910621634850709,-0.0178896890453642,0.4909012556071379,0.4999999999999999
geo,200,70.0,0.15,Jupiter,656,0.4711111111111111,0.0354968184043074,0.4711111111111111,0.5066079295154186,0.4888595203132648,-0.0222947136598558,0.4887353530209624,0.4999999999999999
helio,200,70.0,0.25,Moon,60,0.4711111111111111,0.0399021047479197,0.4711111111111111,0.5110132158590308,0.4910621634850709,-0.0178896890453642,0.4909012556071379,0.4999999999999999
both,200,90.0,0.15,MeanNode,720,0.4711111111111111,0.1632501223690651,0.6343612334801763,0.4711111111111111,0.5527361722956436,0.1069138605016678,0.5499161983634033,0.4999999999999999
geo,150,70.0,0.25,Saturn,666,0.4711111111111111,0.083954968184043,0.4711111111111111,0.5550660792951542,0.5130885952031327,0.0262699353926573,0.5123195229127433,0.4999999999999999
helio,200,70.0,0.15,Moon,60,0.4711111111111111,0.0399021047479197,0.4711111111111111,0.5110132158590308,0.4910621634850709,-0.0178896890453642,0.4909012556071379,0.4999999999999999
both,75,90.0,0.25,Neptune,732,0.4705882352941176,0.0272472625413802,0.4978354978354978,0.4705882352941176,0.4842118665648077,-0.0315796693020382,0.4842077939887258,0.4999999999999999
both,75,70.0,0.25,"Pluto,Venus",628,0.4705882352941176,0.0791953144894321,0.5497835497835498,0.4705882352941176,0.5101858925388337,0.0204317060532713,0.509792663476874,0.4999999999999999
geo,75,90.0,0.25,MeanNode,660,0.4705882352941176,0.0835243188184364,0.5541125541125541,0.4705882352941176,0.5123503947033359,0.0247824788877308,0.5118982172308175,0.4899999999999999
both,75,70.0,0.25,Neptune,732,0.4705882352941176,0.0272472625413802,0.4978354978354978,0.4705882352941176,0.4842118665648077,-0.0315796693020382,0.4842077939887258,0.4999999999999999
geo,75,70.0,0.25,MeanNode,660,0.4705882352941176,0.0835243188184364,0.5541125541125541,0.4705882352941176,0.5123503947033359,0.0247824788877308,0.5118982172308175,0.4899999999999999
both,300,90.0,0.1,Uranus,732,0.4695652173913043,0.2421464943204073,0.4695652173913043,0.7117117117117117,0.590638464551508,0.1866550316116474,0.5833977522744842,0.4999999999999999
both,300,70.0,0.05,Mars,696,0.4695652173913043,0.1070113591852722,0.4695652173913043,0.5765765765765766,0.5230708969839405,0.0463969243151685,0.521186440677966,0.4999999999999999
geo,75,50.0,0.05,"MeanNode,Venus",549,0.4695652173913043,0.0574618096357226,0.4695652173913043,0.527027027027027,0.4982961222091656,-0.0034128727113096,0.4975884205011188,0.4999999999999999
both,300,50.0,0.1,Jupiter,714,0.4690265486725664,0.1725663716814159,0.6415929203539823,0.4690265486725664,0.5553097345132744,0.1123042698041556,0.5519742779227056,0.4999999999999999
both,150,90.0,0.05,"Pluto,Saturn",622,0.4690265486725664,0.1106194690265486,0.5796460176991151,0.4690265486725664,0.5243362831858407,0.0489731225477472,0.5228766834086971,0.4999999999999999
both,300,50.0,0.1,Sun,718,0.4690265486725664,0.0929203539823008,0.4690265486725664,0.5619469026548672,0.5154867256637168,0.0311080388639193,0.5144386180915614,0.4999999999999999
both,150,90.0,0.1,"Pluto,Saturn",628,0.4690265486725664,0.1150442477876106,0.4690265486725664,0.584070796460177,0.5265486725663717,0.0534522483824848,0.524976918694875,0.4999999999999999
both,300,50.0,0.05,Uranus,722,0.4690265486725664,0.0575221238938053,0.4690265486725664,0.5265486725663717,0.4977876106194691,-0.0044321173197691,0.4973718372645553,0.4899999999999999
both,150,50.0,0.25,Saturn,726,0.4690265486725664,0.0884955752212389,0.5575221238938053,0.4690265486725664,0.5132743362831859,0.0266532447080856,0.5123195229127433,0.4999999999999999
both,150,50.0,0.25,Pluto,734,0.4690265486725664,0.0884955752212389,0.5575221238938053,0.4690265486725664,0.5132743362831859,0.0266532447080856,0.5123195229127433,0.4999999999999999
both,150,90.0,0.15,Neptune,732,0.4690265486725664,0.0530973451327433,0.4690265486725664,0.5221238938053098,0.495575221238938,-0.0088620588653048,0.4952194357366771,0.4999999999999999
both,150,50.0,0.15,Sun,720,0.4690265486725664,0.079646017699115,0.5486725663716814,0.4690265486725664,0.5088495575221239,0.0177555206057108,0.5080694185704481,0.4999999999999999
both,150,50.0,0.15,Pluto,734,0.4690265486725664,0.0884955752212389,0.5575221238938053,0.4690265486725664,0.5132743362831859,0.0266532447080856,0.5123195229127433,0.4999999999999999
both,150,50.0,0.1,Pluto,734,0.4690265486725664,0.0884955752212389,0.5575221238938053,0.4690265486725664,0.5132743362831859,0.0266532447080856,0.5123195229127433,0.4999999999999999
both,300,90.0,0.05,Sun,710,0.4684684684684684,0.0184880532706619,0.4869565217391304,0.4684684684684684,0.4777124951037994,-0.044575009792401,0.4777124951037994,0.5099999999999999
helio,75,90.0,0.15,Mercury,60,0.4675324675324675,0.0754539578068989,0.4675324675324675,0.5429864253393665,0.505259446435917,0.0105461969875182,0.5040752351097179,0.4999999999999999
both,75,70.0,0.05,"MeanNode,Saturn",610,0.4675324675324675,0.1161779397073515,0.4675324675324675,0.583710407239819,0.5256214373861433,0.0515727565132121,0.5233073191309849,0.4699999999999999
helio,75,90.0,0.1,Mercury,60,0.4675324675324675,0.0754539578068989,0.4675324675324675,0.5429864253393665,0.505259446435917,0.0105461969875182,0.5040752351097179,0.4999999999999999
both,75,70.0,0.15,"Pluto,Venus",628,0.4675324675324675,0.0845037315625551,0.4675324675324675,0.5520361990950227,0.5097843333137451,0.0196333833535631,0.5083779175730496,0.4799999999999999
helio,75,90.0,0.25,Mercury,60,0.4675324675324675,0.0754539578068989,0.4675324675324675,0.5429864253393665,0.505259446435917,0.0105461969875182,0.5040752351097179,0.4999999999999999
helio,75,70.0,0.1,Mercury,60,0.4675324675324675,0.0754539578068989,0.4675324675324675,0.5429864253393665,0.505259446435917,0.0105461969875182,0.5040752351097179,0.4999999999999999
helio,75,70.0,0.25,Mercury,60,0.4675324675324675,0.0754539578068989,0.4675324675324675,0.5429864253393665,0.505259446435917,0.0105461969875182,0.5040752351097179,0.4999999999999999
both,75,90.0,0.05,"MeanNode,Saturn",610,0.4675324675324675,0.1161779397073515,0.4675324675324675,0.583710407239819,0.5256214373861433,0.0515727565132121,0.5233073191309849,0.4699999999999999
helio,75,70.0,0.15,Mercury,60,0.4675324675324675,0.0754539578068989,0.4675324675324675,0.5429864253393665,0.505259446435917,0.0105461969875182,0.5040752351097179,0.4999999999999999
helio,75,90.0,0.05,Mercury,60,0.4675324675324675,0.0754539578068989,0.4675324675324675,0.5429864253393665,0.505259446435917,0.0105461969875182,0.5040752351097179,0.4999999999999999
helio,75,70.0,0.05,Mercury,60,0.4675324675324675,0.0754539578068989,0.4675324675324675,0.5429864253393665,0.505259446435917,0.0105461969875182,0.5040752351097179,0.4999999999999999
both,75,90.0,0.15,"Pluto,Venus",628,0.4675324675324675,0.0845037315625551,0.4675324675324675,0.5520361990950227,0.5097843333137451,0.0196333833535631,0.5083779175730496,0.4799999999999999
geo,150,70.0,0.05,Jupiter,644,0.4669603524229075,0.0797063142437591,0.5466666666666666,0.4669603524229075,0.5068135095447871,0.0136703134053005,0.50593828885131,0.4999999999999999
geo,200,90.0,0.25,Saturn,666,0.4669603524229075,0.0574840920215369,0.4669603524229075,0.5244444444444445,0.495702398433676,-0.0086093741184059,0.4952194357366771,0.4999999999999999
both,200,90.0,0.05,Jupiter,704,0.4669603524229075,0.0574840920215369,0.4669603524229075,0.5244444444444445,0.495702398433676,-0.0086093741184059,0.4952194357366771,0.4999999999999999
both,200,90.0,0.25,Moon,704,0.4669603524229075,0.1152618697993146,0.4669603524229075,0.5822222222222222,0.5245912873225649,0.049510826839958,0.5228766834086971,0.4999999999999999
geo,200,50.0,0.15,"MeanNode,Venus",559,0.4666666666666667,0.0928046989720998,0.4666666666666667,0.5594713656387665,0.5130690161527166,0.0262513517274366,0.5121185359631046,0.4999999999999999
geo,150,70.0,0.1,Uranus,672,0.4666666666666667,0.1500734214390602,0.4666666666666667,0.6167400881057269,0.5417033773861968,0.0843661290838122,0.5392728937999498,0.4999999999999999
helio,150,70.0,0.1,"Pluto,Venus",55,0.4666666666666667,0.0575624082232011,0.4666666666666667,0.5242290748898678,0.4954478707782672,-0.0091192687131179,0.4950908342642131,0.4999999999999999
helio,150,70.0,0.15,"Pluto,Venus",55,0.4666666666666667,0.0575624082232011,0.4666666666666667,0.5242290748898678,0.4954478707782672,-0.0091192687131179,0.4950908342642131,0.4999999999999999
helio,150,70.0,0.25,"Pluto,Venus",55,0.4666666666666667,0.0575624082232011,0.4666666666666667,0.5242290748898678,0.4954478707782672,-0.0091192687131179,0.4950908342642131,0.4999999999999999
helio,150,70.0,0.05,"Pluto,Venus",55,0.4666666666666667,0.0575624082232011,0.4666666666666667,0.5242290748898678,0.4954478707782672,-0.0091192687131179,0.4950908342642131,0.4999999999999999
both,75,50.0,0.25,"MeanNode,Pluto",628,0.4652173913043478,0.1158636897767332,0.4652173913043478,0.581081081081081,0.5231492361927144,0.0466006311523002,0.5209891080365028,0.4899999999999999
both,300,90.0,0.15,none,834,0.4652173913043478,0.1609087348217783,0.4652173913043478,0.6261261261261262,0.545671758715237,0.0925104280327995,0.5419519874065328,0.4999999999999999
geo,75,50.0,0.15,Mercury,658,0.4652173913043478,0.0482961222091656,0.4652173913043478,0.5135135135135135,0.4893654524089306,-0.0212909978972142,0.4888154512741426,0.4999999999999999
geo,75,50.0,0.15,"Pluto,Saturn",573,0.4652173913043478,0.0753231492361927,0.4652173913043478,0.5405405405405406,0.5028789659224442,0.0057733866722761,0.5018002792269821,0.4999999999999999
both,300,90.0,0.15,Moon,704,0.4652173913043478,0.0122600861731296,0.4652173913043478,0.4774774774774775,0.4713474343909126,-0.0573012035382064,0.4712363499312296,0.4999999999999999
geo,300,70.0,0.1,MeanNode,658,0.4652173913043478,0.2059537798668234,0.4652173913043478,0.6711711711711712,0.5681942812377595,0.1392828525420304,0.5625950429544782,0.4899999999999999
both,150,50.0,0.05,Pluto,728,0.4646017699115044,0.0707964601769912,0.5353982300884956,0.4646017699115044,0.5,0.0,0.499372696620403,0.5199999999999999
both,300,50.0,0.1,Mars,702,0.4646017699115044,0.1283185840707965,0.4646017699115044,0.5929203539823009,0.5287610619469026,0.058001623381763,0.5268132289408886,0.4999999999999999
geo,150,50.0,0.1,"Pluto,Saturn",573,0.4646017699115044,0.1238938053097345,0.4646017699115044,0.588495575221239,0.5265486725663717,0.0535096108547766,0.5247248427672956,0.4999999999999999
geo,150,50.0,0.25,"MeanNode,Pluto",573,0.4646017699115044,0.0619469026548673,0.5265486725663717,0.4646017699115044,0.495575221238938,-0.0088665862766488,0.4950908342642131,0.4999999999999999
geo,150,90.0,0.25,Moon,644,0.4646017699115044,0.1017699115044247,0.4646017699115044,0.5663716814159292,0.5154867256637168,0.0311351059201981,0.5142289289657711,0.4999999999999999
geo,75,50.0,0.25,"Pluto,Venus",573,0.4639639639639639,0.0795142969056012,0.5434782608695652,0.4639639639639639,0.5037211124167645,0.0074647730884733,0.5032479638897066,0.4999999999999999
geo,300,90.0,0.25,Jupiter,656,0.4639639639639639,0.1056012534273404,0.5695652173913044,0.4639639639639639,0.5167645906776341,0.033714573186574,0.5158411949685534,0.4999999999999999
geo,300,90.0,0.15,"MeanNode,Saturn",567,0.4639639639639639,0.1316882099490795,0.5956521739130435,0.4639639639639639,0.5298080689385037,0.0601390030765372,0.5283044873688149,0.5099999999999999
both,300,90.0,0.1,"MeanNode,Saturn",620,0.4639639639639639,0.0403838621229925,0.5043478260869565,0.4639639639639639,0.4841558950254602,-0.0317083989647931,0.4840865113772748,0.4999999999999999
both,300,70.0,0.05,"MeanNode,Saturn",610,0.4639639639639639,0.0708186447316882,0.5347826086956522,0.4639639639639639,0.499373286329808,-0.0012563835410474,0.499019146264909,0.5099999999999999
helio,75,90.0,0.25,Uranus,60,0.4632034632034632,0.0933576227693874,0.4632034632034632,0.5565610859728507,0.5098822745881569,0.0198455725205877,0.50823335685721,0.4799999999999999
both,75,90.0,0.15,Mars,704,0.4632034632034632,0.0888327358915594,0.4632034632034632,0.5520361990950227,0.5076198311492429,0.0152959447581481,0.5060932286026489,0.4899999999999999
helio,75,70.0,0.25,"Pluto,Saturn",55,0.4632034632034632,0.0662083015024191,0.4632034632034632,0.5294117647058824,0.4963076139546728,-0.0073992802127135,0.4953282012105541,0.4999999999999999
helio,75,70.0,0.25,Uranus,60,0.4632034632034632,0.0933576227693874,0.4632034632034632,0.5565610859728507,0.5098822745881569,0.0198455725205877,0.50823335685721,0.4799999999999999
helio,75,70.0,0.15,Uranus,60,0.4632034632034632,0.0933576227693874,0.4632034632034632,0.5565610859728507,0.5098822745881569,0.0198455725205877,0.50823335685721,0.4799999999999999
helio,75,90.0,0.15,"Pluto,Saturn",55,0.4632034632034632,0.0662083015024191,0.4632034632034632,0.5294117647058824,0.4963076139546728,-0.0073992802127135,0.4953282012105541,0.4999999999999999
helio,75,90.0,0.05,Uranus,60,0.4632034632034632,0.0933576227693874,0.4632034632034632,0.5565610859728507,0.5098822745881569,0.0198455725205877,0.50823335685721,0.4799999999999999
helio,75,70.0,0.1,Uranus,60,0.4632034632034632,0.0933576227693874,0.4632034632034632,0.5565610859728507,0.5098822745881569,0.0198455725205877,0.50823335685721,0.4799999999999999
helio,75,70.0,0.05,Uranus,60,0.4632034632034632,0.0933576227693874,0.4632034632034632,0.5565610859728507,0.5098822745881569,0.0198455725205877,0.50823335685721,0.4799999999999999
helio,75,90.0,0.15,Uranus,60,0.4632034632034632,0.0933576227693874,0.4632034632034632,0.5565610859728507,0.5098822745881569,0.0198455725205877,0.50823335685721,0.4799999999999999
helio,75,70.0,0.1,"Pluto,Saturn",55,0.4632034632034632,0.0662083015024191,0.4632034632034632,0.5294117647058824,0.4963076139546728,-0.0073992802127135,0.4953282012105541,0.4999999999999999
helio,75,90.0,0.1,Uranus,60,0.4632034632034632,0.0933576227693874,0.4632034632034632,0.5565610859728507,0.5098822745881569,0.0198455725205877,0.50823335685721,0.4799999999999999
both,75,70.0,0.15,"MeanNode,Venus",614,0.4632034632034632,0.1386064915476679,0.4632034632034632,0.6018099547511312,0.5325067089772972,0.0656177384732253,0.5294163867444556,0.4899999999999999
helio,75,70.0,0.05,"Pluto,Saturn",55,0.4632034632034632,0.0662083015024191,0.4632034632034632,0.5294117647058824,0.4963076139546728,-0.0073992802127135,0.4953282012105541,0.4999999999999999
helio,75,90.0,0.1,"Pluto,Saturn",55,0.4632034632034632,0.0662083015024191,0.4632034632034632,0.5294117647058824,0.4963076139546728,-0.0073992802127135,0.4953282012105541,0.4999999999999999
both,75,70.0,0.15,Mars,704,0.4632034632034632,0.0888327358915594,0.4632034632034632,0.5520361990950227,0.5076198311492429,0.0152959447581481,0.5060932286026489,0.4899999999999999
helio,75,70.0,0.15,"Pluto,Saturn",55,0.4632034632034632,0.0662083015024191,0.4632034632034632,0.5294117647058824,0.4963076139546728,-0.0073992802127135,0.4953282012105541,0.4999999999999999
helio,75,90.0,0.05,"Pluto,Saturn",55,0.4632034632034632,0.0662083015024191,0.4632034632034632,0.5294117647058824,0.4963076139546728,-0.0073992802127135,0.4953282012105541,0.4999999999999999
helio,75,90.0,0.25,"Pluto,Saturn",55,0.4632034632034632,0.0662083015024191,0.4632034632034632,0.5294117647058824,0.4963076139546728,-0.0073992802127135,0.4953282012105541,0.4999999999999999
geo,150,70.0,0.05,"MeanNode,Venus",549,0.4625550660792951,0.1730004894762604,0.6355555555555555,0.4625550660792951,0.5490553108174253,0.0996039301031008,0.5454599230996746,0.4999999999999999
geo,200,50.0,0.05,Saturn,654,0.4622222222222222,0.0972491434165443,0.4622222222222222,0.5594713656387665,0.5108467939304944,0.021796895827928,0.509792663476874,0.4999999999999999
both,200,50.0,0.15,Moon,704,0.4622222222222222,0.172139011257954,0.4622222222222222,0.6343612334801763,0.5482917278511992,0.0980535196963871,0.5451101112952876,0.4999999999999999
geo,200,70.0,0.05,"MeanNode,Saturn",555,0.4622222222222222,0.1324914341654429,0.4622222222222222,0.5947136563876652,0.5284679393049436,0.0574436723253785,0.5265339844499195,0.4999999999999999
geo,200,50.0,0.1,Sun,658,0.4622222222222222,0.1324914341654429,0.4622222222222222,0.5947136563876652,0.5284679393049436,0.0574436723253785,0.5265339844499195,0.4999999999999999
geo,200,90.0,0.05,Mars,636,0.4622222222222222,0.0708174253548703,0.5330396475770925,0.4622222222222222,0.4976309348996574,-0.004750002606859,0.4970761953777908,0.4999999999999999
geo,200,90.0,0.1,Neptune,672,0.4622222222222222,0.1104650024473813,0.5726872246696035,0.4622222222222222,0.5174547234459128,0.035124671082365,0.5160979825957137,0.4999999999999999
geo,200,50.0,0.15,Saturn,666,0.4622222222222222,0.1413020068526677,0.4622222222222222,0.6035242290748899,0.532873225648556,0.0664149402397947,0.5306842506704721,0.4999999999999999
geo,75,90.0,0.1,"MeanNode,Venus",557,0.4615384615384615,0.0925740925740925,0.5541125541125541,0.4615384615384615,0.5078255078255078,0.0157151758611987,0.5072190464965525,0.4999999999999999
geo,75,90.0,0.1,Jupiter,654,0.4615384615384615,0.1315351315351315,0.5930735930735931,0.4615384615384615,0.5273060273060273,0.0550861758677408,0.525918484924586,0.4999999999999999
helio,75,90.0,0.1,Sun,60,0.4615384615384615,0.0839160839160838,0.5454545454545454,0.4615384615384615,0.5034965034965035,0.0070161339912132,0.503023639362287,0.4899999999999999
geo,75,90.0,0.15,"MeanNode,Pluto",573,0.4615384615384615,0.1661671661671661,0.6277056277056277,0.4615384615384615,0.5446220446220447,0.0905108619038821,0.5423180459855277,0.4999999999999999
helio,75,70.0,0.25,Sun,60,0.4615384615384615,0.0839160839160838,0.5454545454545454,0.4615384615384615,0.5034965034965035,0.0070161339912132,0.503023639362287,0.4899999999999999
helio,75,70.0,0.15,Sun,60,0.4615384615384615,0.0839160839160838,0.5454545454545454,0.4615384615384615,0.5034965034965035,0.0070161339912132,0.503023639362287,0.4899999999999999
helio,75,90.0,0.05,Sun,60,0.4615384615384615,0.0839160839160838,0.5454545454545454,0.4615384615384615,0.5034965034965035,0.0070161339912132,0.503023639362287,0.4899999999999999
geo,75,70.0,0.1,Jupiter,654,0.4615384615384615,0.1315351315351315,0.5930735930735931,0.4615384615384615,0.5273060273060273,0.0550861758677408,0.525918484924586,0.4999999999999999
helio,75,70.0,0.1,Sun,60,0.4615384615384615,0.0839160839160838,0.5454545454545454,0.4615384615384615,0.5034965034965035,0.0070161339912132,0.503023639362287,0.4899999999999999
helio,75,70.0,0.05,Sun,60,0.4615384615384615,0.0839160839160838,0.5454545454545454,0.4615384615384615,0.5034965034965035,0.0070161339912132,0.503023639362287,0.4899999999999999
helio,75,90.0,0.25,Sun,60,0.4615384615384615,0.0839160839160838,0.5454545454545454,0.4615384615384615,0.5034965034965035,0.0070161339912132,0.503023639362287,0.4899999999999999
helio,75,90.0,0.15,Sun,60,0.4615384615384615,0.0839160839160838,0.5454545454545454,0.4615384615384615,0.5034965034965035,0.0070161339912132,0.503023639362287,0.4899999999999999
