model,model_type,seed,epochs,batch_size,lr,weight_decay,dropout,cross_layers,cross_rank,embed_dim,hidden_dims,cutoff_kind,best_epoch,best_margin,best_val_score,train_loss_last,train_acc,train_mcc,train_recall_down,train_recall_sideways,train_recall_up,train_recall_min,train_recall_gap,train_pred_up_share,train_true_up_share,train_pred_down_share,train_true_down_share,train_pred_sideways_share,train_true_sideways_share,train_true_balance_gap_ud,train_pred_balance_gap_ud,train_pred_target_gap,train_support_true_0,train_support_pred_0,train_share_true_0,train_share_pred_0,train_cm_00,train_cm_01,train_support_true_1,train_support_pred_1,train_share_true_1,train_share_pred_1,train_cm_10,train_cm_11,val_acc,val_mcc,val_recall_down,val_recall_sideways,val_recall_up,val_recall_min,val_recall_gap,val_pred_up_share,val_true_up_share,val_pred_down_share,val_true_down_share,val_pred_sideways_share,val_true_sideways_share,val_true_balance_gap_ud,val_pred_balance_gap_ud,val_pred_target_gap,val_support_true_0,val_support_pred_0,val_share_true_0,val_share_pred_0,val_cm_00,val_cm_01,val_support_true_1,val_support_pred_1,val_share_true_1,val_share_pred_1,val_cm_10,val_cm_11,test_acc,test_mcc,test_recall_down,test_recall_sideways,test_recall_up,test_recall_min,test_recall_gap,test_pred_up_share,test_true_up_share,test_pred_down_share,test_true_down_share,test_pred_sideways_share,test_true_sideways_share,test_true_balance_gap_ud,test_pred_balance_gap_ud,test_pred_target_gap,test_support_true_0,test_support_pred_0,test_share_true_0,test_share_pred_0,test_cm_00,test_cm_01,test_support_true_1,test_support_pred_1,test_share_true_1,test_share_pred_1,test_cm_10,test_cm_11
deepfm_embed128,deepfm,43,6,512,0.001,0.0001,0.15,3,64,128,384x192x96,threshold,6,0.57,0.4437267873649988,1.1288760781288147,0.7597340930674265,0.5441714269899812,0.9728583545377438,,0.4886731391585761,0.4886731391585761,0.4841852153791677,0.2302943969610636,0.4401709401709401,0.7697056030389364,0.5598290598290598,0.0,0.0,0.1196581196581196,0.5394112060778729,0.2098765432098765,1179.0,1621.0,0.5598290598290598,0.7697056030389364,1147.0,32.0,927.0,485.0,0.4401709401709401,0.2302943969610636,474.0,453.0,0.4545454545454545,-0.0910117169077662,0.4567901234567901,,0.4519230769230769,0.4519230769230769,0.0048670465337131,0.5011086474501109,0.4611973392461197,0.4988913525498891,0.5388026607538803,0.0,0.0,0.0776053215077605,0.0022172949002217,0.0399113082039911,243.0,225.0,0.5388026607538803,0.4988913525498891,111.0,132.0,208.0,226.0,0.4611973392461197,0.5011086474501109,114.0,94.0,0.8761061946902655,0.001239706859526,0.891647855530474,,0.1111111111111111,0.1111111111111111,0.7805367444193629,0.1084070796460177,0.0199115044247787,0.8915929203539823,0.9800884955752212,0.0,0.0,0.9601769911504424,0.7831858407079646,0.0884955752212389,443.0,403.0,0.9800884955752212,0.8915929203539823,395.0,48.0,9.0,49.0,0.0199115044247787,0.1084070796460177,8.0,1.0
dcn_dropout_low,dcn,44,6,512,0.001,0.0001,0.08,3,64,32,384x192x96,threshold,6,0.5,0.4917127006286898,0.0767973870038986,0.9995251661918328,0.9990371121012572,0.9991518235793044,,1.0,0.9991518235793044,0.0008481764206954,0.4406457739791073,0.4401709401709401,0.5593542260208927,0.5598290598290598,0.0,0.0,0.1196581196581196,0.1187084520417853,0.0004748338081671,1179.0,1178.0,0.5598290598290598,0.5593542260208927,1178.0,1.0,927.0,928.0,0.4401709401709401,0.4406457739791073,0.0,927.0,0.4988913525498891,-0.0020514127781551,0.4979423868312757,,0.5,0.4979423868312757,0.0020576131687242,0.5011086474501109,0.4611973392461197,0.4988913525498891,0.5388026607538803,0.0,0.0,0.0776053215077605,0.0022172949002217,0.0399113082039911,243.0,225.0,0.5388026607538803,0.4988913525498891,121.0,122.0,208.0,226.0,0.4611973392461197,0.5011086474501109,104.0,104.0,0.8827433628318584,0.0044037083244244,0.8984198645598194,,0.1111111111111111,0.1111111111111111,0.7873087534487082,0.1017699115044247,0.0199115044247787,0.8982300884955752,0.9800884955752212,0.0,0.0,0.9601769911504424,0.7964601769911503,0.081858407079646,443.0,406.0,0.9800884955752212,0.8982300884955752,398.0,45.0,9.0,46.0,0.0199115044247787,0.1017699115044247,8.0,1.0
dcn_base,dcn,44,6,512,0.001,0.0001,0.15,3,64,32,384x192x96,threshold,3,0.47,0.4953432007869678,0.0798414200544357,0.9919278252611586,0.9836231166241608,0.9949109414758268,,0.988133764832794,0.988133764832794,0.006777176643033,0.4377967711301044,0.4401709401709401,0.5622032288698955,0.5598290598290598,0.0,0.0,0.1196581196581196,0.124406457739791,0.0023741690408357,1179.0,1184.0,0.5598290598290598,0.5622032288698955,1173.0,6.0,927.0,922.0,0.4401709401709401,0.4377967711301044,11.0,916.0,0.5033259423503326,0.0068446176348059,0.5020576131687243,,0.5048076923076923,0.5020576131687243,0.0027500791389679,0.5011086474501109,0.4611973392461197,0.4988913525498891,0.5388026607538803,0.0,0.0,0.0776053215077605,0.0022172949002217,0.0399113082039911,243.0,225.0,0.5388026607538803,0.4988913525498891,122.0,121.0,208.0,226.0,0.4611973392461197,0.5011086474501109,103.0,105.0,0.8893805309734514,0.0077623703056939,0.9051918735891648,,0.1111111111111111,0.1111111111111111,0.7940807624780537,0.0951327433628318,0.0199115044247787,0.9048672566371682,0.9800884955752212,0.0,0.0,0.9601769911504424,0.8097345132743363,0.075221238938053,443.0,409.0,0.9800884955752212,0.9048672566371682,401.0,42.0,9.0,43.0,0.0199115044247787,0.0951327433628318,8.0,1.0
dcn_high_dropout,dcn,44,6,512,0.001,0.0001,0.3,3,64,32,384x192x96,threshold,5,0.69,0.507299061597842,0.0861041128635406,0.9971509971509972,0.9942224023069224,0.996607294317218,,0.9978425026968716,0.996607294317218,0.0012352083796536,0.4411206077872744,0.4401709401709401,0.5588793922127255,0.5598290598290598,0.0,0.0,0.1196581196581196,0.117758784425451,0.0009496676163343,1179.0,1177.0,0.5598290598290598,0.5588793922127255,1175.0,4.0,927.0,929.0,0.4401709401709401,0.4411206077872744,2.0,925.0,0.516629711751663,0.0328429754592563,0.5185185185185185,,0.5144230769230769,0.5144230769230769,0.0040954415954416,0.4966740576496674,0.4611973392461197,0.5033259423503326,0.5388026607538803,0.0,0.0,0.0776053215077605,0.0066518847006651,0.0354767184035477,243.0,227.0,0.5388026607538803,0.5033259423503326,126.0,117.0,208.0,224.0,0.4611973392461197,0.4966740576496674,101.0,107.0,0.9004424778761062,0.0138892117307235,0.9164785553047404,,0.1111111111111111,0.1111111111111111,0.8053674441936294,0.084070796460177,0.0199115044247787,0.915929203539823,0.9800884955752212,0.0,0.0,0.9601769911504424,0.831858407079646,0.0641592920353982,443.0,414.0,0.9800884955752212,0.915929203539823,406.0,37.0,9.0,38.0,0.0199115044247787,0.084070796460177,8.0,1.0
dcn_dropout_high,dcn,44,6,512,0.001,0.0001,0.4,3,64,32,384x192x96,threshold,6,0.58,0.5134966614234906,0.098796409368515,0.9947768281101614,0.989407293171516,0.9974554707379136,,0.9913700107874864,0.9913700107874864,0.0060854599504269,0.4377967711301044,0.4401709401709401,0.5622032288698955,0.5598290598290598,0.0,0.0,0.1196581196581196,0.124406457739791,0.0023741690408357,1179.0,1184.0,0.5598290598290598,0.5622032288698955,1176.0,3.0,927.0,922.0,0.4401709401709401,0.4377967711301044,8.0,919.0,0.5188470066518847,0.0376355344299995,0.5185185185185185,,0.5192307692307693,0.5185185185185185,0.0007122507122507,0.4988913525498891,0.4611973392461197,0.5011086474501109,0.5388026607538803,0.0,0.0,0.0776053215077605,0.0022172949002217,0.0376940133037694,243.0,226.0,0.5388026607538803,0.5011086474501109,126.0,117.0,208.0,225.0,0.4611973392461197,0.4988913525498891,100.0,108.0,0.9070796460176992,0.0179595478914521,0.9232505643340858,,0.1111111111111111,0.1111111111111111,0.8121394532229746,0.077433628318584,0.0199115044247787,0.922566371681416,0.9800884955752212,0.0,0.0,0.9601769911504424,0.845132743362832,0.0575221238938053,443.0,417.0,0.9800884955752212,0.922566371681416,409.0,34.0,9.0,35.0,0.0199115044247787,0.077433628318584,8.0,1.0
deepfm_embed128,deepfm,42,6,512,0.001,0.0001,0.15,3,64,128,384x192x96,threshold,6,0.42,0.4781591337248518,2.275500464439392,0.6837606837606838,0.4657091819925282,0.4741306191687871,,0.9503775620280476,0.4741306191687871,0.4762469428592603,0.7127255460588794,0.4401709401709401,0.2872744539411206,0.5598290598290598,0.0,0.0,0.1196581196581196,0.4254510921177588,0.2725546058879392,1179.0,605.0,0.5598290598290598,0.2872744539411206,559.0,620.0,927.0,1501.0,0.4401709401709401,0.7127255460588794,46.0,881.0,0.4878048780487805,-0.0246366784607282,0.4897119341563786,,0.4855769230769231,0.4855769230769231,0.0041350110794555,0.4988913525498891,0.4611973392461197,0.5011086474501109,0.5388026607538803,0.0,0.0,0.0776053215077605,0.0022172949002217,0.0376940133037694,243.0,226.0,0.5388026607538803,0.5011086474501109,119.0,124.0,208.0,225.0,0.4611973392461197,0.4988913525498891,107.0,101.0,0.1017699115044247,-0.3829422637220285,0.1038374717832957,,0.0,0.0,0.1038374717832957,0.8783185840707964,0.0199115044247787,0.1216814159292035,0.9800884955752212,0.0,0.0,0.9601769911504424,0.7566371681415929,0.8584070796460177,443.0,55.0,0.9800884955752212,0.1216814159292035,46.0,397.0,9.0,397.0,0.0199115044247787,0.8783185840707964,9.0,0.0
deepfm_embed64,deepfm,45,6,512,0.001,0.0001,0.15,3,64,64,384x192x96,threshold,4,0.72,0.507299061597842,0.5087987303733825,0.7587844254510921,0.538557879014716,0.6802374893977947,,0.8586839266450917,0.6802374893977947,0.178446437247297,0.5569800569800569,0.4401709401709401,0.443019943019943,0.5598290598290598,0.0,0.0,0.1196581196581196,0.1139601139601139,0.1168091168091167,1179.0,933.0,0.5598290598290598,0.443019943019943,802.0,377.0,927.0,1173.0,0.4401709401709401,0.5569800569800569,131.0,796.0,0.516629711751663,0.0328429754592563,0.5185185185185185,,0.5144230769230769,0.5144230769230769,0.0040954415954416,0.4966740576496674,0.4611973392461197,0.5033259423503326,0.5388026607538803,0.0,0.0,0.0776053215077605,0.0066518847006651,0.0354767184035477,243.0,227.0,0.5388026607538803,0.5033259423503326,126.0,117.0,208.0,224.0,0.4611973392461197,0.4966740576496674,101.0,107.0,0.1261061946902655,-0.3446998355174934,0.128668171557562,,0.0,0.0,0.128668171557562,0.8539823008849557,0.0199115044247787,0.1460176991150442,0.9800884955752212,0.0,0.0,0.9601769911504424,0.7079646017699115,0.834070796460177,443.0,66.0,0.9800884955752212,0.1460176991150442,57.0,386.0,9.0,386.0,0.0199115044247787,0.8539823008849557,9.0,0.0
dcn_wider_mlp,dcn,45,6,512,0.001,0.0001,0.15,3,64,32,512x256x128,threshold,4,0.53,0.4808202403087226,0.0788980454206466,0.9928774928774928,0.9855701811711872,0.9974554707379136,,0.9870550161812298,0.9870550161812298,0.0104004545566837,0.4358974358974359,0.4401709401709401,0.5641025641025641,0.5598290598290598,0.0,0.0,0.1196581196581196,0.1282051282051282,0.0042735042735042,1179.0,1188.0,0.5598290598290598,0.5641025641025641,1176.0,3.0,927.0,918.0,0.4401709401709401,0.4358974358974359,12.0,915.0,0.4922394678492239,-0.0150505647299775,0.4897119341563786,,0.4951923076923077,0.4897119341563786,0.0054803735359291,0.5033259423503326,0.4611973392461197,0.4966740576496674,0.5388026607538803,0.0,0.0,0.0776053215077605,0.0066518847006651,0.0421286031042128,243.0,224.0,0.5388026607538803,0.4966740576496674,119.0,124.0,208.0,227.0,0.4611973392461197,0.5033259423503326,105.0,103.0,0.1703539823008849,-0.2940429076864664,0.1738148984198645,,0.0,0.0,0.1738148984198645,0.8097345132743363,0.0199115044247787,0.1902654867256637,0.9800884955752212,0.0,0.0,0.9601769911504424,0.6194690265486726,0.7898230088495576,443.0,86.0,0.9800884955752212,0.1902654867256637,77.0,366.0,9.0,366.0,0.0199115044247787,0.8097345132743363,9.0,0.0
dcn_narrow,dcn,45,6,512,0.001,0.0001,0.15,3,64,32,256x128,threshold,3,0.62,0.4754812982861764,0.0940804198384284,0.9881291547958214,0.9759739907610692,0.9957591178965224,,0.9784250269687162,0.9784250269687162,0.0173340909278062,0.433048433048433,0.4401709401709401,0.5669515669515669,0.5598290598290598,0.0,0.0,0.1196581196581196,0.1339031339031338,0.0071225071225071,1179.0,1194.0,0.5598290598290598,0.5669515669515669,1174.0,5.0,927.0,912.0,0.4401709401709401,0.433048433048433,20.0,907.0,0.4811529933481153,-0.0376355344299995,0.4814814814814814,,0.4807692307692308,0.4807692307692308,0.0007122507122506,0.5011086474501109,0.4611973392461197,0.4988913525498891,0.5388026607538803,0.0,0.0,0.0776053215077605,0.0022172949002217,0.0399113082039911,243.0,225.0,0.5388026607538803,0.4988913525498891,117.0,126.0,208.0,226.0,0.4611973392461197,0.5011086474501109,108.0,100.0,0.1858407079646017,-0.2800432709384442,0.1896162528216704,,0.0,0.0,0.1896162528216704,0.7942477876106194,0.0199115044247787,0.2057522123893805,0.9800884955752212,0.0,0.0,0.9601769911504424,0.5884955752212389,0.7743362831858407,443.0,93.0,0.9800884955752212,0.2057522123893805,84.0,359.0,9.0,359.0,0.0199115044247787,0.7942477876106194,9.0,0.0
dcn_narrow,dcn,42,6,512,0.001,0.0001,0.15,3,64,32,256x128,threshold,3,0.64,0.411909024053333,0.086339858174324,0.9919278252611586,0.9836566788924972,0.989821882951654,,0.9946062567421792,0.989821882951654,0.004784373790525,0.4434947768281101,0.4401709401709401,0.5565052231718899,0.5598290598290598,0.0,0.0,0.1196581196581196,0.1130104463437797,0.00332383665717,1179.0,1172.0,0.5598290598290598,0.5565052231718899,1167.0,12.0,927.0,934.0,0.4401709401709401,0.4434947768281101,5.0,922.0,0.4190687361419069,-0.1614991091632341,0.419753086419753,,0.4182692307692308,0.4182692307692308,0.0014838556505222,0.5055432372505543,0.4611973392461197,0.4944567627494456,0.5388026607538803,0.0,0.0,0.0776053215077605,0.0110864745011086,0.0443458980044345,243.0,223.0,0.5388026607538803,0.4944567627494456,102.0,141.0,208.0,228.0,0.4611973392461197,0.5055432372505543,121.0,87.0,0.2190265486725663,-0.2543822094853206,0.2234762979683973,,0.0,0.0,0.2234762979683973,0.7610619469026548,0.0199115044247787,0.2389380530973451,0.9800884955752212,0.0,0.0,0.9601769911504424,0.5221238938053097,0.7411504424778761,443.0,108.0,0.9800884955752212,0.2389380530973451,99.0,344.0,9.0,344.0,0.0199115044247787,0.7610619469026548,9.0,0.0
deepfm_dropout_low,deepfm,43,6,512,0.001,0.0001,0.08,3,64,32,384x192x96,threshold,3,0.46,0.4198792779788714,0.2313338309526443,0.8266856600189934,0.6489131802292011,0.8396946564885496,,0.8101402373247033,0.8101402373247033,0.0295544191638462,0.446343779677113,0.4401709401709401,0.553656220322887,0.5598290598290598,0.0,0.0,0.1196581196581196,0.1073124406457739,0.0061728395061728,1179.0,1166.0,0.5598290598290598,0.553656220322887,990.0,189.0,927.0,940.0,0.4401709401709401,0.446343779677113,176.0,751.0,0.4301552106430155,-0.1395974398349292,0.4320987654320987,,0.4278846153846153,0.4278846153846153,0.0042141500474833,0.5033259423503326,0.4611973392461197,0.4966740576496674,0.5388026607538803,0.0,0.0,0.0776053215077605,0.0066518847006651,0.0421286031042128,243.0,224.0,0.5388026607538803,0.4966740576496674,105.0,138.0,208.0,227.0,0.4611973392461197,0.5033259423503326,119.0,89.0,0.2809734513274336,-0.2172668554318867,0.2866817155756208,,0.0,0.0,0.2866817155756208,0.6991150442477876,0.0199115044247787,0.3008849557522124,0.9800884955752212,0.0,0.0,0.9601769911504424,0.3982300884955752,0.6792035398230089,443.0,136.0,0.9800884955752212,0.3008849557522124,127.0,316.0,9.0,316.0,0.0199115044247787,0.6991150442477876,9.0,0.0
deepfm_embed96,deepfm,45,6,512,0.001,0.0001,0.15,3,64,96,384x192x96,threshold,6,0.59,0.4626658198270664,0.7294386148452758,0.8418803418803419,0.68691366775384,0.9508057675996608,,0.703344120819849,0.703344120819849,0.2474616467798117,0.3371320037986705,0.4401709401709401,0.6628679962013295,0.5598290598290598,0.0,0.0,0.1196581196581196,0.325735992402659,0.1030389363722696,1179.0,1396.0,0.5598290598290598,0.6628679962013295,1121.0,58.0,927.0,710.0,0.4401709401709401,0.3371320037986705,275.0,652.0,0.483370288248337,-0.0321557446850437,0.4773662551440329,,0.4903846153846153,0.4773662551440329,0.0130183602405824,0.5077605321507761,0.4611973392461197,0.4922394678492239,0.5388026607538803,0.0,0.0,0.0776053215077605,0.0155210643015521,0.0465631929046563,243.0,222.0,0.5388026607538803,0.4922394678492239,116.0,127.0,208.0,229.0,0.4611973392461197,0.5077605321507761,106.0,102.0,0.3163716814159292,-0.2002434065937798,0.3227990970654628,,0.0,0.0,0.3227990970654628,0.6637168141592921,0.0199115044247787,0.336283185840708,0.9800884955752212,0.0,0.0,0.9601769911504424,0.3274336283185841,0.6438053097345133,443.0,152.0,0.9800884955752212,0.336283185840708,143.0,300.0,9.0,300.0,0.0199115044247787,0.6637168141592921,9.0,0.0
deepfm_xwide,deepfm,43,6,512,0.001,0.0001,0.15,3,64,32,640x320x160,threshold,4,0.76,0.4263588985540205,0.2612470597028732,0.8817663817663818,0.7644457734967275,0.9592875318066156,,0.7831715210355987,0.7831715210355987,0.176116010771017,0.3675213675213675,0.4401709401709401,0.6324786324786325,0.5598290598290598,0.0,0.0,0.1196581196581196,0.2649572649572649,0.0726495726495726,1179.0,1332.0,0.5598290598290598,0.6324786324786325,1131.0,48.0,927.0,774.0,0.4401709401709401,0.3675213675213675,201.0,726.0,0.4523281596452328,-0.093761446187699,0.4444444444444444,,0.4615384615384615,0.4444444444444444,0.0170940170940171,0.5121951219512195,0.4611973392461197,0.4878048780487805,0.5388026607538803,0.0,0.0,0.0776053215077605,0.024390243902439,0.0509977827050998,243.0,220.0,0.5388026607538803,0.4878048780487805,108.0,135.0,208.0,231.0,0.4611973392461197,0.5121951219512195,112.0,96.0,0.3274336283185841,-0.1953802105999494,0.3340857787810384,,0.0,0.0,0.3340857787810384,0.6526548672566371,0.0199115044247787,0.3473451327433628,0.9800884955752212,0.0,0.0,0.9601769911504424,0.3053097345132743,0.6327433628318584,443.0,157.0,0.9800884955752212,0.3473451327433628,148.0,295.0,9.0,295.0,0.0199115044247787,0.6526548672566371,9.0,0.0
dcn_xwide,dcn,45,6,512,0.001,0.0001,0.15,3,64,32,640x320x160,threshold,5,0.74,0.3960317685927442,0.0737097382545471,0.9971509971509972,0.9942239478095214,0.9991518235793044,,0.9946062567421792,0.9946062567421792,0.0045455668371254,0.4382716049382716,0.4401709401709401,0.5617283950617284,0.5598290598290598,0.0,0.0,0.1196581196581196,0.1234567901234568,0.0018993352326685,1179.0,1183.0,0.5598290598290598,0.5617283950617284,1178.0,1.0,927.0,923.0,0.4401709401709401,0.4382716049382716,5.0,922.0,0.4057649667405765,-0.1881887750601263,0.4074074074074074,,0.4038461538461538,0.4038461538461538,0.0035612535612535,0.5055432372505543,0.4611973392461197,0.4944567627494456,0.5388026607538803,0.0,0.0,0.0776053215077605,0.0110864745011086,0.0443458980044345,243.0,223.0,0.5388026607538803,0.4944567627494456,99.0,144.0,208.0,228.0,0.4611973392461197,0.5055432372505543,124.0,84.0,0.411504424778761,-0.1636321540971964,0.4198645598194131,,0.0,0.0,0.4198645598194131,0.5685840707964602,0.0199115044247787,0.4314159292035398,0.9800884955752212,0.0,0.0,0.9601769911504424,0.1371681415929204,0.5486725663716815,443.0,195.0,0.9800884955752212,0.4314159292035398,186.0,257.0,9.0,257.0,0.0199115044247787,0.5685840707964602,9.0,0.0
deepfm_xwide,deepfm,42,6,512,0.001,0.0001,0.15,3,64,32,640x320x160,threshold,6,0.71,0.4463413704131861,0.2186032444238662,0.9696106362773028,0.9385228653588152,0.9669211195928752,,0.9730312837108952,0.9669211195928752,0.00611016411802,0.4468186134852801,0.4401709401709401,0.5531813865147198,0.5598290598290598,0.0,0.0,0.1196581196581196,0.1063627730294397,0.0066476733143399,1179.0,1165.0,0.5598290598290598,0.5531813865147198,1140.0,39.0,927.0,941.0,0.4401709401709401,0.4468186134852801,25.0,902.0,0.4523281596452328,-0.0951164130117322,0.4526748971193415,,0.4519230769230769,0.4519230769230769,0.0007518201962646,0.5033259423503326,0.4611973392461197,0.4966740576496674,0.5388026607538803,0.0,0.0,0.0776053215077605,0.0066518847006651,0.0421286031042128,243.0,224.0,0.5388026607538803,0.4966740576496674,110.0,133.0,208.0,227.0,0.4611973392461197,0.5033259423503326,114.0,94.0,0.4623893805309734,-0.1476723117072262,0.4717832957110609,,0.0,0.0,0.4717832957110609,0.5176991150442478,0.0199115044247787,0.4823008849557522,0.9800884955752212,0.0,0.0,0.9601769911504424,0.0353982300884956,0.4977876106194691,443.0,218.0,0.9800884955752212,0.4823008849557522,209.0,234.0,9.0,234.0,0.0199115044247787,0.5176991150442478,9.0,0.0
deepfm_wider_mlp,deepfm,45,6,512,0.001,0.0001,0.15,3,64,32,512x256x128,threshold,5,0.21,0.3934171855445568,0.3112525045871734,0.8827160493827161,0.7759676586012476,0.825275657336726,,0.9557713052858684,0.825275657336726,0.1304956479491423,0.5185185185185185,0.4401709401709401,0.4814814814814814,0.5598290598290598,0.0,0.0,0.1196581196581196,0.037037037037037,0.0783475783475783,1179.0,1014.0,0.5598290598290598,0.4814814814814814,973.0,206.0,927.0,1092.0,0.4401709401709401,0.5185185185185185,41.0,886.0,0.4079822616407982,-0.1840784666581262,0.411522633744856,,0.4038461538461538,0.4038461538461538,0.0076764798987021,0.5033259423503326,0.4611973392461197,0.4966740576496674,0.5388026607538803,0.0,0.0,0.0776053215077605,0.0066518847006651,0.0421286031042128,243.0,224.0,0.5388026607538803,0.4966740576496674,100.0,143.0,208.0,227.0,0.4611973392461197,0.5033259423503326,124.0,84.0,0.4756637168141593,-0.1438012979289017,0.4853273137697517,,0.0,0.0,0.4853273137697517,0.504424778761062,0.0199115044247787,0.495575221238938,0.9800884955752212,0.0,0.0,0.9601769911504424,0.0088495575221239,0.4845132743362832,443.0,224.0,0.9800884955752212,0.495575221238938,215.0,228.0,9.0,228.0,0.0199115044247787,0.504424778761062,9.0,0.0
dcn_narrow,dcn,44,6,512,0.001,0.0001,0.15,3,64,32,256x128,threshold,2,0.48,0.5425416225348473,0.0818363010883331,0.9691358024691358,0.9373546848537404,0.9779474130619168,,0.9579288025889968,0.9579288025889968,0.0200186104729201,0.4339981006647673,0.4401709401709401,0.5660018993352327,0.5598290598290598,0.0,0.0,0.1196581196581196,0.1320037986704653,0.0061728395061728,1179.0,1192.0,0.5598290598290598,0.5660018993352327,1153.0,26.0,927.0,914.0,0.4401709401709401,0.4339981006647673,39.0,888.0,0.5476718403547672,0.0951164130117322,0.5473251028806584,,0.5480769230769231,0.5473251028806584,0.0007518201962647,0.4966740576496674,0.4611973392461197,0.5033259423503326,0.5388026607538803,0.0,0.0,0.0776053215077605,0.0066518847006651,0.0354767184035477,243.0,227.0,0.5388026607538803,0.5033259423503326,133.0,110.0,208.0,224.0,0.4611973392461197,0.4966740576496674,94.0,114.0,0.4823008849557522,-0.1419050078561759,0.492099322799097,,0.0,0.0,0.492099322799097,0.497787610619469,0.0199115044247787,0.5022123893805309,0.9800884955752212,0.0,0.0,0.9601769911504424,0.0044247787610618,0.4778761061946903,443.0,227.0,0.9800884955752212,0.5022123893805309,218.0,225.0,9.0,225.0,0.0199115044247787,0.497787610619469,9.0,0.0
dcn_deep_cross,dcn,45,6,512,0.001,0.0001,0.15,5,64,32,384x192x96,threshold,3,0.47,0.4596040428255876,0.0934773311018943,0.9871794871794872,0.974008321293608,0.993214588634436,,0.9795037756202803,0.9795037756202803,0.0137108130141555,0.4349477682811016,0.4401709401709401,0.5650522317188984,0.5598290598290598,0.0,0.0,0.1196581196581196,0.1301044634377968,0.0052231718898385,1179.0,1190.0,0.5598290598290598,0.5650522317188984,1171.0,8.0,927.0,916.0,0.4401709401709401,0.4349477682811016,19.0,908.0,0.4678492239467849,-0.0643236256688828,0.4691358024691358,,0.4663461538461538,0.4663461538461538,0.0027896486229819,0.5011086474501109,0.4611973392461197,0.4988913525498891,0.5388026607538803,0.0,0.0,0.0776053215077605,0.0022172949002217,0.0399113082039911,243.0,225.0,0.5388026607538803,0.4988913525498891,114.0,129.0,208.0,226.0,0.4611973392461197,0.5011086474501109,111.0,97.0,0.5243362831858407,-0.1304323888048174,0.5349887133182845,,0.0,0.0,0.5349887133182845,0.4557522123893805,0.0199115044247787,0.5442477876106194,0.9800884955752212,0.0,0.0,0.9601769911504424,0.0884955752212389,0.4358407079646018,443.0,246.0,0.9800884955752212,0.5442477876106194,237.0,206.0,9.0,206.0,0.0199115044247787,0.4557522123893805,9.0,0.0
deepfm_narrow,deepfm,42,6,512,0.001,0.0001,0.15,3,64,32,256x128,threshold,4,0.69,0.4662982396756109,0.2304139703512192,0.9188034188034188,0.8365828816066535,0.9643765903307888,,0.86084142394822,0.86084142394822,0.1035351663825687,0.3988603988603988,0.4401709401709401,0.6011396011396012,0.5598290598290598,0.0,0.0,0.1196581196581196,0.2022792022792023,0.0413105413105412,1179.0,1266.0,0.5598290598290598,0.6011396011396012,1137.0,42.0,927.0,840.0,0.4401709401709401,0.3988603988603988,129.0,798.0,0.4745011086474501,-0.0506353861885351,0.4732510288065844,,0.4759615384615384,0.4732510288065844,0.002710509654954,0.5033259423503326,0.4611973392461197,0.4966740576496674,0.5388026607538803,0.0,0.0,0.0776053215077605,0.0066518847006651,0.0421286031042128,243.0,224.0,0.5388026607538803,0.4966740576496674,115.0,128.0,208.0,227.0,0.4611973392461197,0.5033259423503326,109.0,99.0,0.5442477876106194,-0.1252801932038288,0.5553047404063205,,0.0,0.0,0.5553047404063205,0.4358407079646018,0.0199115044247787,0.5641592920353983,0.9800884955752212,0.0,0.0,0.9601769911504424,0.1283185840707965,0.415929203539823,443.0,255.0,0.9800884955752212,0.5641592920353983,246.0,197.0,9.0,197.0,0.0199115044247787,0.4358407079646018,9.0,0.0
deepfm_high_dropout,deepfm,44,6,512,0.001,0.0001,0.3,3,64,32,384x192x96,threshold,4,0.53,0.3748620946452925,0.3557827472686767,0.8542260208926875,0.7034722149107905,0.8829516539440203,,0.8176914778856527,0.8176914778856527,0.0652601760583676,0.4254510921177588,0.4401709401709401,0.5745489078822412,0.5598290598290598,0.0,0.0,0.1196581196581196,0.1490978157644824,0.0147198480531813,1179.0,1210.0,0.5598290598290598,0.5745489078822412,1041.0,138.0,927.0,896.0,0.4401709401709401,0.4254510921177588,169.0,758.0,0.3880266075388026,-0.2237749962559825,0.3909465020576131,,0.3846153846153846,0.3846153846153846,0.0063311174422285,0.5055432372505543,0.4611973392461197,0.4944567627494456,0.5388026607538803,0.0,0.0,0.0776053215077605,0.0110864745011086,0.0443458980044345,243.0,223.0,0.5388026607538803,0.4944567627494456,95.0,148.0,208.0,228.0,0.4611973392461197,0.5055432372505543,128.0,80.0,0.5995575221238938,-0.11171322755709,0.6117381489841986,,0.0,0.0,0.6117381489841986,0.3805309734513274,0.0199115044247787,0.6194690265486725,0.9800884955752212,0.0,0.0,0.9601769911504424,0.2389380530973451,0.3606194690265487,443.0,280.0,0.9800884955752212,0.6194690265486725,271.0,172.0,9.0,172.0,0.0199115044247787,0.3805309734513274,9.0,0.0
